m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum,country,place
7,1,18.8,28.1,36.7,10.8,0.0,0.0,0.0,spanje,cordoba
7,2,20.0,29.4,38.5,11.1,0.0,0.0,0.0,spanje,cordoba
7,3,20.3,30.1,39.1,10.1,0.0,0.01,0.0,spanje,cordoba
8,1,20.5,30.0,39.4,9.8,0.0,0.04,0.0,spanje,cordoba
8,2,19.4,28.9,37.5,9.7,0.0,0.04,0.0,spanje,cordoba
8,3,20.6,29.4,37.9,8.9,0.0,0.03,0.0,spanje,cordoba
9,1,18.5,25.9,34.3,9.0,0.0,0.03,0.0,spanje,cordoba
9,2,18.1,24.5,32.0,7.9,2.0,0.24,11.0,spanje,cordoba
9,3,15.4,22.4,31.2,7.5,2.0,0.16,2.0,spanje,cordoba
10,1,14.3,21.8,31.2,7.5,1.0,0.1,0.0,spanje,cordoba
10,2,13.9,19.6,27.0,8.2,3.0,0.3,28.0,spanje,cordoba
10,3,12.0,17.0,23.7,7.5,4.0,0.37,27.0,spanje,cordoba
11,1,8.5,13.9,20.8,7.9,4.0,0.41,11.0,spanje,cordoba
11,2,8.8,13.7,21.1,7.2,3.0,0.3,5.0,spanje,cordoba
11,3,7.1,11.3,17.5,7.1,4.0,0.43,27.0,spanje,cordoba
12,1,6.2,10.8,17.2,6.8,3.0,0.35,12.0,spanje,cordoba
12,2,5.7,10.4,16.9,7.4,4.0,0.4,16.0,spanje,cordoba
12,3,3.3,8.9,17.6,7.1,1.0,0.13,0.0,spanje,cordoba
1,1,7.4,10.8,17.1,14.2,1.0,0.07,0.0,spanje,finestrat
1,2,6.2,10.9,17.0,15.3,2.0,0.18,3.0,spanje,finestrat
1,3,8.3,12.9,18.0,15.6,1.0,0.12,1.0,spanje,finestrat
2,1,7.8,12.5,18.6,12.8,2.0,0.17,1.0,spanje,finestrat
2,2,8.3,12.9,18.9,12.6,1.0,0.09,1.0,spanje,finestrat
2,3,8.4,13.3,18.9,18.0,1.0,0.08,0.0,spanje,finestrat
3,1,9.7,14.0,18.1,17.6,3.0,0.32,4.0,spanje,finestrat
3,2,10.1,15.2,20.2,13.8,2.0,0.24,5.0,spanje,finestrat
3,3,9.6,14.4,19.1,17.1,4.0,0.36,27.0,spanje,finestrat
4,1,10.6,15.5,21.2,12.6,2.0,0.21,4.0,spanje,finestrat
4,2,12.3,16.7,21.3,12.7,3.0,0.31,10.0,spanje,finestrat
4,3,12.9,17.8,21.5,11.4,4.0,0.38,17.0,spanje,finestrat
5,1,14.4,19.0,24.4,12.0,2.0,0.19,2.0,spanje,finestrat
5,2,15.1,19.7,24.6,14.0,2.0,0.17,2.0,spanje,finestrat
5,3,16.1,21.2,25.7,11.9,2.0,0.18,20.0,spanje,finestrat
6,1,17.7,22.5,27.5,11.0,2.0,0.19,1.0,spanje,finestrat
6,2,19.5,24.2,28.8,11.9,2.0,0.15,1.0,spanje,finestrat
6,3,20.0,25.2,29.3,10.9,0.0,0.03,0.0,spanje,finestrat
7,1,21.7,26.4,30.8,11.9,0.0,0.03,0.0,spanje,finestrat
7,2,22.4,27.2,31.9,11.6,0.0,0.0,0.0,spanje,finestrat
7,3,22.8,27.7,32.8,11.1,1.0,0.05,0.0,spanje,finestrat
8,1,23.2,27.9,32.7,11.6,0.0,0.05,0.0,spanje,finestrat
8,2,22.9,27.5,32.8,9.9,1.0,0.09,1.0,spanje,finestrat
8,3,22.4,27.0,32.1,10.6,1.0,0.1,1.0,spanje,finestrat
9,1,21.5,25.6,30.0,10.1,1.0,0.15,6.0,spanje,finestrat
9,2,20.1,24.0,29.6,13.1,4.0,0.36,16.0,spanje,finestrat
9,3,19.0,23.5,28.3,12.0,2.0,0.25,2.0,spanje,finestrat
10,1,17.1,21.7,27.2,10.4,1.0,0.1,1.0,spanje,finestrat
10,2,15.4,20.5,25.7,10.8,2.0,0.15,2.0,spanje,finestrat
10,3,14.7,19.1,24.4,11.8,2.0,0.22,26.0,spanje,finestrat
11,1,13.1,16.8,22.7,12.3,2.0,0.18,2.0,spanje,finestrat
11,2,13.1,15.9,22.2,14.2,2.0,0.23,2.0,spanje,finestrat
11,3,10.0,14.6,20.3,15.6,2.0,0.15,8.0,spanje,finestrat
12,1,9.9,13.7,18.4,16.2,2.0,0.2,2.0,spanje,finestrat
12,2,8.3,12.9,18.6,11.4,1.0,0.09,0.0,spanje,finestrat
12,3,8.4,11.4,19.2,11.1,1.0,0.1,0.0,spanje,finestrat
1,1,7.3,11.5,18.1,14.5,2.0,0.19,4.0,spanje,fuengirola
1,2,7.6,11.9,17.2,16.1,2.0,0.2,5.0,spanje,fuengirola
1,3,9.5,13.7,18.8,15.4,2.0,0.18,7.0,spanje,fuengirola
2,1,8.5,12.9,18.6,15.5,2.0,0.16,1.0,spanje,fuengirola
2,2,10.1,13.9,19.3,14.7,0.0,0.04,0.0,spanje,fuengirola
2,3,9.5,13.8,18.7,15.5,1.0,0.14,1.0,spanje,fuengirola
3,1,10.3,15.0,20.1,14.0,3.0,0.3,24.0,spanje,fuengirola
3,2,11.3,15.4,21.0,14.9,3.0,0.29,12.0,spanje,fuengirola
3,3,11.7,15.0,20.3,14.7,4.0,0.39,42.0,spanje,fuengirola
4,1,11.9,15.7,20.7,13.3,2.0,0.19,4.0,spanje,fuengirola
4,2,12.8,17.0,22.3,14.2,2.0,0.17,7.0,spanje,fuengirola
4,3,13.3,17.6,23.4,12.3,3.0,0.29,11.0,spanje,fuengirola
5,1,15.3,19.4,24.9,14.1,1.0,0.14,4.0,spanje,fuengirola
5,2,15.5,19.8,25.5,15.3,1.0,0.1,0.0,spanje,fuengirola
5,3,16.4,21.2,26.4,13.0,2.0,0.15,1.0,spanje,fuengirola
6,1,18.5,22.4,28.0,14.1,1.0,0.08,0.0,spanje,fuengirola
6,2,19.7,24.1,29.8,14.7,1.0,0.07,0.0,spanje,fuengirola
6,3,20.2,24.5,30.1,13.5,0.0,0.03,0.0,spanje,fuengirola
7,1,21.7,25.5,31.6,14.0,0.0,0.01,0.0,spanje,fuengirola
7,2,22.4,26.3,32.1,13.4,0.0,0.0,0.0,spanje,fuengirola
7,3,22.8,26.7,32.0,13.6,0.0,0.03,0.0,spanje,fuengirola
8,1,23.4,27.4,33.2,13.1,0.0,0.03,0.0,spanje,fuengirola
8,2,23.6,27.2,32.9,13.3,0.0,0.01,0.0,spanje,fuengirola
8,3,22.8,26.0,31.3,11.6,0.0,0.04,0.0,spanje,fuengirola
9,1,22.1,25.4,31.0,13.1,1.0,0.1,0.0,spanje,fuengirola
9,2,20.8,23.9,29.0,11.4,2.0,0.2,4.0,spanje,fuengirola
9,3,19.9,23.3,28.6,13.7,0.0,0.04,0.0,spanje,fuengirola
10,1,17.5,21.4,27.5,12.3,1.0,0.09,1.0,spanje,fuengirola
10,2,15.6,19.9,25.3,12.0,3.0,0.29,9.0,spanje,fuengirola
10,3,14.9,18.6,23.5,12.3,2.0,0.22,6.0,spanje,fuengirola
11,1,13.5,17.5,22.6,14.9,1.0,0.1,1.0,spanje,fuengirola
11,2,12.4,16.4,21.4,13.7,2.0,0.24,5.0,spanje,fuengirola
11,3,10.6,14.4,20.3,15.1,2.0,0.2,12.0,spanje,fuengirola
12,1,10.4,14.2,19.3,14.7,3.0,0.29,3.0,spanje,fuengirola
12,2,10.4,14.0,18.5,15.7,2.0,0.22,4.0,spanje,fuengirola
12,3,7.7,12.5,19.3,13.1,1.0,0.08,0.0,spanje,fuengirola
1,1,15.4,18.5,21.1,16.6,1.0,0.09,1.0,spanje,fuerteventura
1,2,15.5,18.3,21.0,19.2,1.0,0.09,1.0,spanje,fuerteventura
1,3,15.3,18.2,21.2,18.6,1.0,0.08,1.0,spanje,fuerteventura
2,1,15.4,18.8,21.6,17.1,1.0,0.11,1.0,spanje,fuerteventura
2,2,15.6,18.5,21.6,18.0,1.0,0.1,0.0,spanje,fuerteventura
2,3,15.6,18.5,21.8,20.7,1.0,0.14,0.0,spanje,fuerteventura
3,1,15.9,18.8,21.9,21.4,1.0,0.09,0.0,spanje,fuerteventura
3,2,15.8,18.8,22.1,21.5,1.0,0.11,1.0,spanje,fuerteventura
3,3,15.6,19.0,22.7,18.7,2.0,0.18,2.0,spanje,fuerteventura
4,1,16.5,19.5,23.2,21.0,1.0,0.1,1.0,spanje,fuerteventura
4,2,17.1,20.3,23.9,22.3,0.0,0.04,0.0,spanje,fuerteventura
4,3,16.9,20.2,24.0,20.8,0.0,0.03,0.0,spanje,fuerteventura
5,1,17.7,20.5,23.8,23.1,0.0,0.01,0.0,spanje,fuerteventura
5,2,18.4,21.2,24.9,25.5,0.0,0.01,0.0,spanje,fuerteventura
5,3,18.0,21.2,24.7,21.7,0.0,0.01,0.0,spanje,fuerteventura
6,1,19.4,22.4,25.7,19.9,0.0,0.0,0.0,spanje,fuerteventura
6,2,19.8,22.4,25.9,22.9,0.0,0.0,0.0,spanje,fuerteventura
6,3,20.3,22.7,26.5,26.1,0.0,0.0,0.0,spanje,fuerteventura
7,1,20.7,23.5,26.7,27.1,0.0,0.01,0.0,spanje,fuerteventura
7,2,21.4,24.0,27.5,24.2,0.0,0.0,0.0,spanje,fuerteventura
7,3,21.6,23.8,27.4,26.9,0.0,0.03,0.0,spanje,fuerteventura
8,1,21.9,24.2,27.7,26.1,0.0,0.0,0.0,spanje,fuerteventura
8,2,22.1,24.4,27.9,25.2,0.0,0.03,0.0,spanje,fuerteventura
8,3,22.3,25.1,28.0,23.0,0.0,0.01,0.0,spanje,fuerteventura
9,1,21.8,23.9,27.0,20.2,0.0,0.03,0.0,spanje,fuerteventura
9,2,21.8,24.2,27.5,19.5,1.0,0.06,0.0,spanje,fuerteventura
9,3,21.4,24.0,26.8,21.0,1.0,0.06,0.0,spanje,fuerteventura
10,1,21.5,23.9,27.1,19.2,0.0,0.03,0.0,spanje,fuerteventura
10,2,20.5,23.4,26.2,16.4,1.0,0.07,0.0,spanje,fuerteventura
10,3,19.8,22.3,25.4,17.6,2.0,0.17,1.0,spanje,fuerteventura
11,1,19.6,21.8,24.4,21.4,1.0,0.06,0.0,spanje,fuerteventura
11,2,18.0,21.3,24.5,15.1,2.0,0.23,1.0,spanje,fuerteventura
11,3,17.6,20.7,23.3,16.9,2.0,0.16,1.0,spanje,fuerteventura
12,1,17.4,19.9,22.5,19.8,2.0,0.22,2.0,spanje,fuerteventura
12,2,16.2,19.2,22.1,16.0,1.0,0.1,0.0,spanje,fuerteventura
12,3,15.7,19.0,21.8,15.2,1.0,0.08,1.0,spanje,fuerteventura
1,1,0.6,7.0,14.7,6.2,2.0,0.17,6.0,spanje,girona
1,2,0.5,6.0,14.1,6.5,2.0,0.16,4.0,spanje,girona
1,3,0.6,7.6,15.5,7.9,1.0,0.12,1.0,spanje,girona
2,1,2.3,8.7,16.9,6.7,2.0,0.22,7.0,spanje,girona
2,2,3.2,9.5,17.1,7.1,2.0,0.17,1.0,spanje,girona
2,3,3.7,10.0,17.6,9.2,2.0,0.21,6.0,spanje,girona
3,1,4.0,9.8,16.5,10.1,4.0,0.36,17.0,spanje,girona
3,2,5.7,11.0,17.8,9.8,3.0,0.31,9.0,spanje,girona
3,3,4.9,11.0,18.2,9.4,3.0,0.3,17.0,spanje,girona
4,1,4.7,11.2,19.4,10.8,3.0,0.29,5.0,spanje,girona
4,2,6.5,13.2,20.4,9.7,4.0,0.37,24.0,spanje,girona
4,3,8.9,14.4,21.4,11.0,4.0,0.41,17.0,spanje,girona
5,1,9.9,16.3,23.5,9.2,4.0,0.42,22.0,spanje,girona
5,2,10.0,15.5,23.5,9.4,4.0,0.41,39.0,spanje,girona
5,3,12.1,18.5,26.5,9.0,3.0,0.31,17.0,spanje,girona
6,1,14.0,19.6,27.6,9.5,4.0,0.4,19.0,spanje,girona
6,2,14.8,22.0,30.7,9.4,3.0,0.34,5.0,spanje,girona
6,3,17.1,23.0,31.0,9.9,2.0,0.17,8.0,spanje,girona
7,1,17.6,23.5,31.7,9.5,2.0,0.21,1.0,spanje,girona
7,2,18.3,24.6,32.6,10.5,2.0,0.16,2.0,spanje,girona
7,3,18.5,25.3,33.5,10.3,2.0,0.18,10.0,spanje,girona
8,1,19.1,25.2,33.5,9.9,2.0,0.16,0.0,spanje,girona
8,2,18.7,24.7,33.0,9.8,2.0,0.21,14.0,spanje,girona
8,3,17.6,24.0,32.3,8.4,2.0,0.22,6.0,spanje,girona
9,1,16.5,21.8,29.2,8.5,4.0,0.37,21.0,spanje,girona
9,2,15.8,21.6,29.5,8.0,3.0,0.33,20.0,spanje,girona
9,3,13.3,18.8,26.7,8.3,2.0,0.22,6.0,spanje,girona
10,1,12.1,18.1,25.3,8.2,3.0,0.34,11.0,spanje,girona
10,2,11.7,17.4,24.3,9.8,3.0,0.29,22.0,spanje,girona
10,3,10.2,15.7,23.0,8.1,4.0,0.39,15.0,spanje,girona
11,1,7.6,13.5,20.0,9.4,4.0,0.41,11.0,spanje,girona
11,2,7.6,13.3,18.3,7.5,2.0,0.24,3.0,spanje,girona
11,3,4.5,10.1,16.5,6.8,3.0,0.34,9.0,spanje,girona
12,1,2.1,8.3,15.3,6.4,2.0,0.24,4.0,spanje,girona
12,2,3.5,8.9,15.9,6.0,2.0,0.24,5.0,spanje,girona
12,3,2.0,8.8,17.1,4.6,0.0,0.01,0.0,spanje,girona
1,1,15.9,18.9,21.7,16.4,1.0,0.11,1.0,spanje,gran-canaria
1,2,15.9,18.6,21.4,18.4,2.0,0.25,4.0,spanje,gran-canaria
1,3,15.8,18.5,21.4,20.1,2.0,0.22,2.0,spanje,gran-canaria
2,1,15.8,19.0,21.9,17.2,2.0,0.19,3.0,spanje,gran-canaria
2,2,16.1,19.3,22.1,21.1,1.0,0.12,1.0,spanje,gran-canaria
2,3,16.1,19.0,21.4,23.6,1.0,0.11,0.0,spanje,gran-canaria
3,1,16.3,18.8,21.8,25.5,3.0,0.26,3.0,spanje,gran-canaria
3,2,16.5,19.0,21.9,26.2,1.0,0.09,0.0,spanje,gran-canaria
3,3,16.2,19.2,22.5,19.9,3.0,0.23,3.0,spanje,gran-canaria
4,1,16.6,19.4,22.4,24.2,1.0,0.13,1.0,spanje,gran-canaria
4,2,17.5,20.4,23.7,27.1,1.0,0.08,0.0,spanje,gran-canaria
4,3,17.1,20.0,23.2,23.5,1.0,0.14,1.0,spanje,gran-canaria
5,1,17.8,20.5,23.5,30.3,0.0,0.03,0.0,spanje,gran-canaria
5,2,18.4,21.2,24.2,31.1,0.0,0.04,0.0,spanje,gran-canaria
5,3,18.4,21.2,24.3,30.0,0.0,0.01,0.0,spanje,gran-canaria
6,1,19.4,22.3,25.3,26.9,1.0,0.06,0.0,spanje,gran-canaria
6,2,19.8,22.5,25.3,29.8,1.0,0.06,0.0,spanje,gran-canaria
6,3,20.1,22.7,25.7,31.2,0.0,0.0,0.0,spanje,gran-canaria
7,1,20.7,23.6,26.5,38.5,0.0,0.01,0.0,spanje,gran-canaria
7,2,21.4,24.4,27.5,39.3,0.0,0.0,0.0,spanje,gran-canaria
7,3,21.7,24.1,27.1,38.5,0.0,0.0,0.0,spanje,gran-canaria
8,1,21.9,24.4,27.2,38.5,0.0,0.0,0.0,spanje,gran-canaria
8,2,22.2,25.0,27.8,38.2,0.0,0.04,0.0,spanje,gran-canaria
8,3,22.4,25.2,28.3,34.1,0.0,0.03,0.0,spanje,gran-canaria
9,1,22.1,24.5,27.4,30.8,0.0,0.04,0.0,spanje,gran-canaria
9,2,21.9,24.5,27.2,23.7,1.0,0.11,0.0,spanje,gran-canaria
9,3,21.9,24.2,27.1,27.9,1.0,0.09,0.0,spanje,gran-canaria
10,1,21.7,24.1,26.7,25.2,1.0,0.09,0.0,spanje,gran-canaria
10,2,21.0,23.6,26.4,19.8,1.0,0.11,1.0,spanje,gran-canaria
10,3,20.0,22.5,25.2,20.0,3.0,0.26,2.0,spanje,gran-canaria
11,1,19.6,22.0,24.5,25.2,1.0,0.14,2.0,spanje,gran-canaria
11,2,19.0,21.8,24.5,18.1,1.0,0.14,1.0,spanje,gran-canaria
11,3,18.3,20.8,23.9,18.0,2.0,0.16,1.0,spanje,gran-canaria
12,1,17.9,20.2,22.8,19.5,3.0,0.3,7.0,spanje,gran-canaria
12,2,16.9,19.6,22.5,16.1,1.0,0.09,1.0,spanje,gran-canaria
12,3,16.4,19.6,22.4,13.6,1.0,0.12,1.0,spanje,gran-canaria
1,1,6.3,10.6,16.0,8.4,1.0,0.11,0.0,spanje,guardamar
1,2,5.5,9.6,15.8,8.8,1.0,0.13,4.0,spanje,guardamar
1,3,8.0,12.1,17.5,8.5,1.0,0.09,1.0,spanje,guardamar
2,1,8.3,12.1,17.7,7.8,1.0,0.08,0.0,spanje,guardamar
2,2,8.4,12.4,17.8,7.0,1.0,0.06,0.0,spanje,guardamar
2,3,8.6,13.1,18.2,7.1,1.0,0.11,0.0,spanje,guardamar
3,1,9.8,13.6,17.9,8.7,3.0,0.3,11.0,spanje,guardamar
3,2,9.6,14.0,19.2,7.7,2.0,0.23,5.0,spanje,guardamar
3,3,9.6,13.7,17.9,7.8,3.0,0.26,18.0,spanje,guardamar
4,1,10.0,15.1,20.2,8.2,2.0,0.19,2.0,spanje,guardamar
4,2,12.0,16.1,20.7,7.6,3.0,0.29,15.0,spanje,guardamar
4,3,13.0,17.3,22.0,7.5,3.0,0.3,8.0,spanje,guardamar
5,1,13.8,18.9,24.0,7.7,2.0,0.2,1.0,spanje,guardamar
5,2,14.6,19.5,24.4,7.7,1.0,0.13,0.0,spanje,guardamar
5,3,16.3,21.0,26.1,7.2,3.0,0.26,13.0,spanje,guardamar
6,1,17.4,22.3,26.7,7.2,1.0,0.14,2.0,spanje,guardamar
6,2,19.4,23.8,28.2,7.6,1.0,0.11,1.0,spanje,guardamar
6,3,20.8,25.4,30.0,7.8,1.0,0.11,1.0,spanje,guardamar
7,1,21.9,26.0,30.5,7.5,1.0,0.11,1.0,spanje,guardamar
7,2,22.5,27.1,31.7,7.3,1.0,0.1,1.0,spanje,guardamar
7,3,23.2,27.5,32.0,7.6,1.0,0.09,0.0,spanje,guardamar
8,1,23.3,27.6,32.4,7.3,1.0,0.06,0.0,spanje,guardamar
8,2,22.6,27.1,31.6,7.6,1.0,0.11,3.0,spanje,guardamar
8,3,21.9,26.3,31.0,7.3,2.0,0.2,12.0,spanje,guardamar
9,1,20.7,24.7,29.3,7.5,3.0,0.27,7.0,spanje,guardamar
9,2,20.1,23.7,28.5,7.4,4.0,0.37,32.0,spanje,guardamar
9,3,18.9,22.2,27.1,7.7,1.0,0.1,5.0,spanje,guardamar
10,1,17.2,21.5,26.4,7.2,1.0,0.08,0.0,spanje,guardamar
10,2,16.2,20.2,24.9,7.4,2.0,0.23,3.0,spanje,guardamar
10,3,14.6,18.5,23.2,8.0,3.0,0.26,19.0,spanje,guardamar
11,1,12.4,16.0,21.1,8.5,3.0,0.27,4.0,spanje,guardamar
11,2,12.7,16.1,20.6,7.6,2.0,0.18,5.0,spanje,guardamar
11,3,10.3,13.9,18.7,8.2,1.0,0.13,0.0,spanje,guardamar
12,1,9.4,13.0,17.0,8.5,2.0,0.19,2.0,spanje,guardamar
12,2,8.0,12.1,17.4,7.7,1.0,0.09,4.0,spanje,guardamar
12,3,8.1,12.0,17.7,7.8,1.0,0.05,0.0,spanje,guardamar
1,1,6.5,11.7,15.5,13.0,3.0,0.27,7.0,spanje,ibiza
1,2,7.0,11.5,15.0,14.5,2.0,0.19,2.0,spanje,ibiza
1,3,7.9,12.3,16.3,15.8,4.0,0.33,4.0,spanje,ibiza
2,1,7.2,12.1,16.8,12.1,2.0,0.21,2.0,spanje,ibiza
2,2,8.1,12.6,16.6,10.6,2.0,0.16,0.0,spanje,ibiza
2,3,7.4,12.9,16.9,12.9,1.0,0.14,2.0,spanje,ibiza
3,1,9.6,14.0,16.9,17.9,3.0,0.32,8.0,spanje,ibiza
3,2,9.8,14.4,17.9,16.8,3.0,0.26,5.0,spanje,ibiza
3,3,9.8,14.3,18.0,15.8,3.0,0.26,7.0,spanje,ibiza
4,1,10.6,15.0,18.5,16.7,2.0,0.24,5.0,spanje,ibiza
4,2,11.6,15.7,19.2,14.0,3.0,0.27,12.0,spanje,ibiza
4,3,12.6,17.0,20.5,14.7,3.0,0.31,12.0,spanje,ibiza
5,1,13.2,18.1,22.3,13.8,2.0,0.22,3.0,spanje,ibiza
5,2,14.1,18.8,22.5,13.9,1.0,0.11,2.0,spanje,ibiza
5,3,15.8,20.2,24.1,12.8,2.0,0.22,2.0,spanje,ibiza
6,1,17.5,21.4,25.6,12.1,1.0,0.1,0.0,spanje,ibiza
6,2,18.5,23.5,27.5,12.3,1.0,0.09,0.0,spanje,ibiza
6,3,20.4,24.4,28.7,12.5,1.0,0.06,0.0,spanje,ibiza
7,1,21.5,25.8,29.7,12.8,0.0,0.04,0.0,spanje,ibiza
7,2,21.9,26.3,30.4,11.1,0.0,0.03,0.0,spanje,ibiza
7,3,23.1,27.0,30.8,12.2,0.0,0.01,0.0,spanje,ibiza
8,1,22.9,27.3,31.3,11.6,1.0,0.06,1.0,spanje,ibiza
8,2,22.7,26.9,31.2,11.7,1.0,0.13,2.0,spanje,ibiza
8,3,22.5,26.5,30.5,11.5,2.0,0.16,11.0,spanje,ibiza
9,1,21.5,25.3,29.3,11.6,3.0,0.27,5.0,spanje,ibiza
9,2,21.2,24.5,27.8,12.0,4.0,0.37,10.0,spanje,ibiza
9,3,19.3,23.1,27.0,13.1,2.0,0.24,9.0,spanje,ibiza
10,1,16.9,21.5,25.7,10.7,2.0,0.17,2.0,spanje,ibiza
10,2,16.6,20.7,24.8,12.1,2.0,0.2,3.0,spanje,ibiza
10,3,14.4,19.1,23.0,14.5,4.0,0.34,48.0,spanje,ibiza
11,1,13.6,17.5,20.8,17.0,4.0,0.4,14.0,spanje,ibiza
11,2,12.7,17.3,20.6,15.0,4.0,0.36,13.0,spanje,ibiza
11,3,10.4,15.1,18.9,16.1,2.0,0.21,6.0,spanje,ibiza
12,1,9.6,14.2,17.5,15.3,4.0,0.4,9.0,spanje,ibiza
12,2,8.1,13.8,17.4,12.6,2.0,0.19,4.0,spanje,ibiza
12,3,7.9,13.1,17.5,11.9,2.0,0.22,1.0,spanje,ibiza
1,1,13.7,17.8,21.9,14.6,1.0,0.11,0.0,spanje,lanzarote
1,2,14.1,17.8,21.7,16.5,1.0,0.13,2.0,spanje,lanzarote
1,3,14.1,18.0,22.2,17.9,2.0,0.16,1.0,spanje,lanzarote
2,1,14.5,18.1,22.4,16.0,1.0,0.13,1.0,spanje,lanzarote
2,2,14.4,18.3,22.9,18.0,1.0,0.1,0.0,spanje,lanzarote
2,3,14.9,18.3,23.3,20.8,2.0,0.17,1.0,spanje,lanzarote
3,1,14.9,18.5,23.2,20.5,3.0,0.26,1.0,spanje,lanzarote
3,2,14.7,18.6,23.6,21.8,2.0,0.16,0.0,spanje,lanzarote
3,3,14.6,18.8,23.9,18.5,3.0,0.25,3.0,spanje,lanzarote
4,1,15.6,19.4,24.0,20.1,1.0,0.11,1.0,spanje,lanzarote
4,2,16.4,20.1,26.1,21.5,0.0,0.04,0.0,spanje,lanzarote
4,3,16.1,20.0,24.7,21.2,1.0,0.1,0.0,spanje,lanzarote
5,1,17.0,20.6,25.9,24.2,0.0,0.01,0.0,spanje,lanzarote
5,2,17.7,21.0,26.1,26.8,1.0,0.07,0.0,spanje,lanzarote
5,3,17.6,21.0,26.0,24.5,1.0,0.05,0.0,spanje,lanzarote
6,1,18.8,22.0,27.0,20.8,0.0,0.01,0.0,spanje,lanzarote
6,2,19.2,22.1,27.2,22.2,0.0,0.03,0.0,spanje,lanzarote
6,3,19.6,22.8,27.7,26.7,0.0,0.04,0.0,spanje,lanzarote
7,1,20.0,23.4,28.7,31.1,0.0,0.0,0.0,spanje,lanzarote
7,2,20.6,24.0,29.7,31.0,0.0,0.0,0.0,spanje,lanzarote
7,3,21.0,23.9,29.2,32.7,0.0,0.04,0.0,spanje,lanzarote
8,1,21.2,24.3,29.6,29.2,0.0,0.01,0.0,spanje,lanzarote
8,2,21.7,25.1,31.3,31.4,0.0,0.03,0.0,spanje,lanzarote
8,3,21.6,24.9,31.2,29.1,0.0,0.0,0.0,spanje,lanzarote
9,1,21.0,24.2,30.1,21.0,0.0,0.03,0.0,spanje,lanzarote
9,2,21.2,24.2,29.3,20.6,0.0,0.04,0.0,spanje,lanzarote
9,3,20.8,24.1,29.4,20.5,1.0,0.08,0.0,spanje,lanzarote
10,1,20.9,24.0,29.0,20.2,1.0,0.07,0.0,spanje,lanzarote
10,2,19.7,23.0,27.9,16.9,1.0,0.14,1.0,spanje,lanzarote
10,3,18.5,22.1,26.8,16.0,2.0,0.18,1.0,spanje,lanzarote
11,1,18.2,21.3,25.9,20.8,1.0,0.09,0.0,spanje,lanzarote
11,2,17.0,21.0,25.5,15.1,2.0,0.23,2.0,spanje,lanzarote
11,3,16.6,20.2,24.7,14.3,2.0,0.2,4.0,spanje,lanzarote
12,1,15.8,19.3,23.3,16.8,2.0,0.23,2.0,spanje,lanzarote
12,2,15.2,19.0,22.5,14.0,1.0,0.11,0.0,spanje,lanzarote
12,3,15.0,18.9,22.7,14.3,1.0,0.09,1.0,spanje,lanzarote
1,1,0.6,7.0,14.7,6.2,2.0,0.17,6.0,spanje,lloret-de-mar
1,2,0.5,6.0,14.1,6.5,2.0,0.16,4.0,spanje,lloret-de-mar
1,3,0.6,7.6,15.5,7.9,1.0,0.12,1.0,spanje,lloret-de-mar
2,1,2.3,8.7,16.9,6.7,2.0,0.22,7.0,spanje,lloret-de-mar
2,2,3.2,9.5,17.1,7.1,2.0,0.17,1.0,spanje,lloret-de-mar
2,3,3.7,10.0,17.6,9.2,2.0,0.21,6.0,spanje,lloret-de-mar
3,1,4.0,9.8,16.5,10.1,4.0,0.36,17.0,spanje,lloret-de-mar
3,2,5.7,11.0,17.8,9.8,3.0,0.31,9.0,spanje,lloret-de-mar
3,3,4.9,11.0,18.2,9.4,3.0,0.3,17.0,spanje,lloret-de-mar
4,1,4.7,11.2,19.4,10.8,3.0,0.29,5.0,spanje,lloret-de-mar
4,2,6.5,13.2,20.4,9.7,4.0,0.37,24.0,spanje,lloret-de-mar
4,3,8.9,14.4,21.4,11.0,4.0,0.41,17.0,spanje,lloret-de-mar
5,1,9.9,16.3,23.5,9.2,4.0,0.42,22.0,spanje,lloret-de-mar
5,2,10.0,15.5,23.5,9.4,4.0,0.41,39.0,spanje,lloret-de-mar
5,3,12.1,18.5,26.5,9.0,3.0,0.31,17.0,spanje,lloret-de-mar
6,1,14.0,19.6,27.6,9.5,4.0,0.4,19.0,spanje,lloret-de-mar
6,2,14.8,22.0,30.7,9.4,3.0,0.34,5.0,spanje,lloret-de-mar
6,3,17.1,23.0,31.0,9.9,2.0,0.17,8.0,spanje,lloret-de-mar
7,1,17.6,23.5,31.7,9.5,2.0,0.21,1.0,spanje,lloret-de-mar
7,2,18.3,24.6,32.6,10.5,2.0,0.16,2.0,spanje,lloret-de-mar
7,3,18.5,25.3,33.5,10.3,2.0,0.18,10.0,spanje,lloret-de-mar
8,1,19.1,25.2,33.5,9.9,2.0,0.16,0.0,spanje,lloret-de-mar
8,2,18.7,24.7,33.0,9.8,2.0,0.21,14.0,spanje,lloret-de-mar
8,3,17.6,24.0,32.3,8.4,2.0,0.22,6.0,spanje,lloret-de-mar
9,1,16.5,21.8,29.2,8.5,4.0,0.37,21.0,spanje,lloret-de-mar
9,2,15.8,21.6,29.5,8.0,3.0,0.33,20.0,spanje,lloret-de-mar
9,3,13.3,18.8,26.7,8.3,2.0,0.22,6.0,spanje,lloret-de-mar
