m,m3,coco,coco_pct,country,place
3,1,7.0,0.007,egypte,cairo
3,1,8.0,0.001,egypte,cairo
3,1,9.0,0.0,egypte,cairo
3,1,17.0,0.0,egypte,cairo
3,1,18.0,0.0,egypte,cairo
3,1,25.0,0.002,egypte,cairo
3,1,27.0,0.0,egypte,cairo
3,2,1.0,0.432,egypte,cairo
3,2,2.0,0.39,egypte,cairo
3,2,3.0,0.093,egypte,cairo
3,2,4.0,0.0,egypte,cairo
3,2,5.0,0.052,egypte,cairo
3,2,7.0,0.014,egypte,cairo
3,2,8.0,0.011,egypte,cairo
3,2,9.0,0.002,egypte,cairo
3,2,17.0,0.003,egypte,cairo
3,2,18.0,0.001,egypte,cairo
3,2,25.0,0.0,egypte,cairo
3,2,27.0,0.001,egypte,cairo
3,3,1.0,0.378,egypte,cairo
3,3,2.0,0.457,egypte,cairo
3,3,3.0,0.075,egypte,cairo
3,3,4.0,0.001,egypte,cairo
3,3,5.0,0.061,egypte,cairo
3,3,7.0,0.025,egypte,cairo
3,3,8.0,0.003,egypte,cairo
3,3,9.0,0.0,egypte,cairo
3,3,17.0,0.001,egypte,cairo
3,3,18.0,0.001,egypte,cairo
3,3,25.0,0.0,egypte,cairo
3,3,27.0,0.0,egypte,cairo
4,1,1.0,0.593,egypte,cairo
4,1,2.0,0.306,egypte,cairo
4,1,3.0,0.045,egypte,cairo
4,1,4.0,0.0,egypte,cairo
4,1,5.0,0.051,egypte,cairo
4,1,7.0,0.0,egypte,cairo
4,1,8.0,0.0,egypte,cairo
4,1,9.0,0.0,egypte,cairo
4,1,17.0,0.0,egypte,cairo
4,1,18.0,0.0,egypte,cairo
4,1,25.0,0.0,egypte,cairo
4,1,27.0,0.006,egypte,cairo
4,2,1.0,0.647,egypte,cairo
4,2,2.0,0.245,egypte,cairo
4,2,3.0,0.033,egypte,cairo
4,2,4.0,0.0,egypte,cairo
4,2,5.0,0.065,egypte,cairo
4,2,7.0,0.01,egypte,cairo
4,2,8.0,0.0,egypte,cairo
4,2,9.0,0.0,egypte,cairo
4,2,17.0,0.0,egypte,cairo
4,2,18.0,0.001,egypte,cairo
4,2,25.0,0.0,egypte,cairo
4,2,27.0,0.0,egypte,cairo
4,3,1.0,0.692,egypte,cairo
4,3,2.0,0.258,egypte,cairo
4,3,3.0,0.008,egypte,cairo
4,3,4.0,0.0,egypte,cairo
4,3,5.0,0.04,egypte,cairo
4,3,7.0,0.002,egypte,cairo
