m,m3,coco,coco_pct,country,place
6,3,18.0,0.015,nederland,ede
6,3,19.0,0.0,nederland,ede
6,3,21.0,0.0,nederland,ede
6,3,25.0,0.002,nederland,ede
6,3,26.0,0.0,nederland,ede
6,3,27.0,0.0,nederland,ede
7,1,1.0,0.103,nederland,ede
7,1,2.0,0.139,nederland,ede
7,1,3.0,0.142,nederland,ede
7,1,4.0,0.325,nederland,ede
7,1,5.0,0.084,nederland,ede
7,1,7.0,0.158,nederland,ede
7,1,8.0,0.011,nederland,ede
7,1,9.0,0.001,nederland,ede
7,1,10.0,0.0,nederland,ede
7,1,11.0,0.0,nederland,ede
7,1,12.0,0.0,nederland,ede
7,1,13.0,0.0,nederland,ede
7,1,14.0,0.0,nederland,ede
7,1,15.0,0.0,nederland,ede
7,1,17.0,0.015,nederland,ede
7,1,18.0,0.017,nederland,ede
7,1,19.0,0.0,nederland,ede
7,1,21.0,0.0,nederland,ede
7,1,25.0,0.006,nederland,ede
7,1,26.0,0.0,nederland,ede
7,1,27.0,0.0,nederland,ede
7,2,1.0,0.131,nederland,ede
7,2,2.0,0.173,nederland,ede
7,2,3.0,0.149,nederland,ede
7,2,4.0,0.321,nederland,ede
7,2,5.0,0.093,nederland,ede
7,2,7.0,0.063,nederland,ede
7,2,8.0,0.027,nederland,ede
7,2,9.0,0.005,nederland,ede
7,2,10.0,0.0,nederland,ede
7,2,11.0,0.0,nederland,ede
7,2,12.0,0.0,nederland,ede
7,2,13.0,0.0,nederland,ede
7,2,14.0,0.0,nederland,ede
7,2,15.0,0.0,nederland,ede
7,2,17.0,0.011,nederland,ede
7,2,18.0,0.019,nederland,ede
7,2,19.0,0.0,nederland,ede
7,2,21.0,0.0,nederland,ede
7,2,25.0,0.008,nederland,ede
7,2,26.0,0.001,nederland,ede
7,2,27.0,0.0,nederland,ede
7,3,1.0,0.187,nederland,ede
7,3,2.0,0.196,nederland,ede
7,3,3.0,0.14,nederland,ede
7,3,4.0,0.278,nederland,ede
7,3,5.0,0.047,nederland,ede
7,3,7.0,0.098,nederland,ede
7,3,8.0,0.015,nederland,ede
7,3,9.0,0.001,nederland,ede
7,3,10.0,0.0,nederland,ede
7,3,11.0,0.0,nederland,ede
7,3,12.0,0.0,nederland,ede
