m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
3,1,9,3.9,6.8,5.4,80.3,22.5,0.07,nederland,ameland
3,1,10,4.0,7.1,5.7,81.0,21.6,0.07,nederland,ameland
3,1,11,4.3,7.9,5.9,78.5,21.6,0.1,nederland,ameland
3,1,12,4.3,8.1,6.2,77.5,21.6,0.09,nederland,ameland
3,1,13,4.6,8.4,6.4,77.3,22.7,0.1,nederland,ameland
3,1,14,4.5,8.6,6.4,76.0,23.4,0.13,nederland,ameland
3,1,15,4.5,9.4,6.8,76.3,23.5,0.13,nederland,ameland
3,1,16,4.9,9.2,6.8,79.5,21.6,0.13,nederland,ameland
3,1,17,4.9,8.8,6.7,79.3,21.7,0.17,nederland,ameland
3,1,18,4.7,8.8,6.6,80.0,25.5,0.17,nederland,ameland
3,1,19,4.6,8.4,6.4,79.3,27.2,0.17,nederland,ameland
3,1,20,4.5,8.4,6.4,81.0,27.8,0.17,nederland,ameland
3,1,21,4.3,8.6,6.5,81.0,27.0,0.13,nederland,ameland
3,1,22,4.2,8.0,6.0,79.5,26.4,0.13,nederland,ameland
3,1,23,4.0,7.5,5.8,79.0,25.7,0.09,nederland,ameland
3,2,0,4.7,8.1,6.6,79.8,28.8,0.1,nederland,ameland
3,2,1,4.9,7.7,6.4,81.5,30.6,0.1,nederland,ameland
3,2,2,4.8,7.7,6.2,81.8,30.6,0.07,nederland,ameland
3,2,3,4.6,7.7,6.3,80.5,29.7,0.11,nederland,ameland
3,2,4,4.6,7.7,6.3,80.8,31.5,0.13,nederland,ameland
3,2,5,4.6,8.0,6.3,81.0,30.6,0.13,nederland,ameland
3,2,6,4.5,8.0,6.3,79.8,30.6,0.14,nederland,ameland
3,2,7,4.5,8.1,6.2,81.0,31.5,0.15,nederland,ameland
3,2,8,4.7,8.3,6.4,80.5,32.4,0.15,nederland,ameland
3,2,9,5.0,8.4,6.7,80.5,32.4,0.15,nederland,ameland
3,2,10,5.3,8.8,7.0,80.0,30.6,0.12,nederland,ameland
3,2,11,5.3,8.6,6.8,79.3,30.6,0.1,nederland,ameland
3,2,12,5.4,8.6,7.0,79.5,30.6,0.12,nederland,ameland
3,2,13,5.3,9.4,7.3,78.8,30.6,0.07,nederland,ameland
3,2,14,5.4,9.5,7.4,77.0,31.5,0.07,nederland,ameland
3,2,15,5.4,9.8,7.7,77.5,32.4,0.06,nederland,ameland
3,2,16,5.7,9.8,7.8,76.0,31.5,0.09,nederland,ameland
3,2,17,5.7,9.6,7.5,75.5,28.8,0.1,nederland,ameland
3,2,18,5.2,9.3,7.2,77.5,28.8,0.11,nederland,ameland
3,2,19,5.4,9.0,7.1,78.5,28.8,0.09,nederland,ameland
3,2,20,4.9,9.0,7.1,79.3,29.7,0.09,nederland,ameland
3,2,21,4.8,8.9,7.1,79.3,29.7,0.1,nederland,ameland
3,2,22,4.9,8.6,6.9,80.8,29.7,0.1,nederland,ameland
3,2,23,4.6,8.6,6.8,80.8,27.9,0.09,nederland,ameland
3,3,0,5.3,7.9,6.9,82.5,25.2,0.07,nederland,ameland
3,3,1,5.3,7.8,6.8,83.5,25.0,0.1,nederland,ameland
3,3,2,5.0,8.2,6.6,83.5,23.0,0.06,nederland,ameland
3,3,3,5.0,8.0,6.4,82.5,24.5,0.09,nederland,ameland
3,3,4,5.0,8.2,6.4,82.0,23.4,0.1,nederland,ameland
3,3,5,4.8,8.1,6.5,83.0,23.4,0.09,nederland,ameland
3,3,6,4.8,7.9,6.5,85.0,25.2,0.13,nederland,ameland
3,3,7,4.6,8.0,6.6,84.0,25.2,0.1,nederland,ameland
3,3,8,4.7,8.4,6.6,84.0,25.2,0.09,nederland,ameland
3,3,9,5.2,8.9,6.7,80.0,25.2,0.13,nederland,ameland
3,3,10,5.6,8.8,7.1,80.0,25.2,0.09,nederland,ameland
3,3,11,5.8,9.1,7.2,79.0,27.0,0.1,nederland,ameland
3,3,12,6.0,9.2,7.7,80.0,25.2,0.1,nederland,ameland
3,3,13,6.1,9.3,7.7,76.0,23.4,0.09,nederland,ameland
3,3,14,6.1,9.5,7.6,77.0,25.6,0.06,nederland,ameland
3,3,15,6.2,9.1,7.6,76.0,25.2,0.06,nederland,ameland
3,3,16,6.1,9.1,7.6,78.0,25.2,0.08,nederland,ameland
3,3,17,6.1,8.9,7.5,81.0,24.3,0.08,nederland,ameland
3,3,18,6.0,8.9,7.4,80.0,23.4,0.09,nederland,ameland
3,3,19,6.0,9.0,7.3,80.5,25.2,0.08,nederland,ameland
3,3,20,5.9,9.1,7.2,81.0,23.4,0.07,nederland,ameland
3,3,21,5.8,9.0,7.4,79.5,25.2,0.05,nederland,ameland
3,3,22,5.5,9.0,7.2,80.0,25.0,0.08,nederland,ameland
3,3,23,5.3,8.6,7.2,79.5,24.8,0.08,nederland,ameland
4,1,0,5.7,8.8,7.6,78.3,25.3,0.06,nederland,ameland
4,1,1,5.8,9.0,7.5,76.5,26.1,0.04,nederland,ameland
4,1,2,5.7,9.1,7.1,77.3,26.7,0.06,nederland,ameland
4,1,3,5.4,8.5,6.9,78.5,24.0,0.1,nederland,ameland
4,1,4,5.1,8.6,6.8,78.8,25.9,0.09,nederland,ameland
4,1,5,5.0,8.4,6.6,81.0,25.2,0.12,nederland,ameland
4,1,6,4.9,8.8,6.6,81.0,25.2,0.06,nederland,ameland
4,1,7,4.7,8.9,6.9,81.3,25.2,0.13,nederland,ameland
4,1,8,4.8,9.2,7.4,79.0,24.3,0.11,nederland,ameland
4,1,9,5.5,9.6,7.6,78.5,24.8,0.09,nederland,ameland
4,1,10,5.8,10.7,8.1,76.8,23.6,0.14,nederland,ameland
4,1,11,6.0,10.6,8.3,73.3,26.4,0.1,nederland,ameland
4,1,12,6.1,10.9,8.6,72.3,26.1,0.1,nederland,ameland
4,1,13,6.1,11.1,8.6,70.5,27.7,0.08,nederland,ameland
4,1,14,6.0,10.9,8.7,72.5,26.1,0.1,nederland,ameland
4,1,15,6.3,11.2,8.9,73.0,27.9,0.1,nederland,ameland
4,1,16,6.2,10.2,8.3,73.0,27.5,0.13,nederland,ameland
4,1,17,6.0,10.0,8.3,76.0,27.5,0.1,nederland,ameland
4,1,18,6.2,9.9,8.3,74.8,27.0,0.09,nederland,ameland
4,1,19,6.0,9.8,8.0,76.0,25.3,0.17,nederland,ameland
4,1,20,5.9,9.7,8.0,76.3,27.1,0.13,nederland,ameland
4,1,21,5.9,9.5,7.9,78.3,25.5,0.1,nederland,ameland
4,1,22,6.0,9.2,7.8,78.3,25.3,0.08,nederland,ameland
4,1,23,6.1,9.0,7.7,78.0,25.2,0.06,nederland,ameland
4,2,0,6.6,10.4,8.6,77.0,23.4,0.05,nederland,ameland
4,2,1,6.5,10.0,8.5,78.0,22.5,0.06,nederland,ameland
4,2,2,6.4,10.0,8.4,79.8,23.4,0.1,nederland,ameland
4,2,3,6.6,10.0,8.2,77.0,24.3,0.07,nederland,ameland
4,2,4,6.2,9.1,7.8,77.3,23.5,0.09,nederland,ameland
4,2,5,6.0,9.1,7.9,77.8,23.4,0.07,nederland,ameland
4,2,6,6.2,9.5,8.1,77.8,23.4,0.06,nederland,ameland
4,2,7,6.4,9.6,8.2,77.3,22.5,0.06,nederland,ameland
4,2,8,6.5,10.2,8.6,78.0,22.5,0.07,nederland,ameland
4,2,9,6.7,10.7,8.6,76.0,23.4,0.07,nederland,ameland
4,2,10,7.0,10.8,8.4,73.8,23.4,0.06,nederland,ameland
4,2,11,7.0,12.4,9.1,72.0,24.3,0.03,nederland,ameland
4,2,12,7.1,11.8,9.0,75.5,23.4,0.03,nederland,ameland
4,2,13,7.1,12.0,9.4,76.0,24.3,0.01,nederland,ameland
4,2,14,7.2,11.9,9.7,74.3,24.3,0.01,nederland,ameland
4,2,15,6.9,12.6,9.9,73.0,25.2,0.01,nederland,ameland
4,2,16,7.0,12.4,9.5,73.3,25.0,0.04,nederland,ameland
4,2,17,7.0,12.5,9.6,73.8,25.2,0.04,nederland,ameland
4,2,18,7.0,12.4,9.6,74.5,25.2,0.02,nederland,ameland
4,2,19,6.9,11.9,9.4,77.0,23.4,0.0,nederland,ameland
4,2,20,6.6,11.7,9.3,76.8,23.4,0.0,nederland,ameland
4,2,21,6.7,11.6,9.2,77.8,23.4,0.01,nederland,ameland
4,2,22,6.7,11.3,9.0,77.8,23.4,0.03,nederland,ameland
4,2,23,6.7,11.1,9.3,77.8,24.0,0.03,nederland,ameland
4,3,0,7.5,10.2,9.0,77.3,23.4,0.1,nederland,ameland
4,3,1,7.5,10.0,9.1,77.3,23.4,0.11,nederland,ameland
4,3,2,7.5,10.3,9.1,76.8,21.6,0.14,nederland,ameland
4,3,3,7.3,10.1,9.0,77.8,22.5,0.09,nederland,ameland
4,3,4,7.3,10.3,8.8,77.5,23.4,0.06,nederland,ameland
4,3,5,7.3,9.5,8.8,79.0,22.5,0.04,nederland,ameland
4,3,6,7.3,9.5,8.5,77.8,24.3,0.03,nederland,ameland
4,3,7,7.3,10.1,8.9,77.0,22.5,0.04,nederland,ameland
4,3,8,7.3,10.4,9.1,76.0,20.7,0.04,nederland,ameland
4,3,9,7.4,10.5,9.1,76.5,21.6,0.07,nederland,ameland
4,3,10,7.2,10.4,9.2,75.3,21.6,0.06,nederland,ameland
4,3,11,7.1,10.4,9.1,76.0,20.7,0.04,nederland,ameland
4,3,12,7.0,10.5,9.0,75.3,21.6,0.06,nederland,ameland
4,3,13,7.3,10.8,9.2,72.0,22.7,0.14,nederland,ameland
4,3,14,7.5,11.0,9.6,73.5,23.4,0.13,nederland,ameland
4,3,15,7.6,10.9,9.6,73.8,23.4,0.11,nederland,ameland
4,3,16,7.8,10.5,9.4,74.5,22.5,0.17,nederland,ameland
4,3,17,7.8,10.9,9.4,74.8,23.4,0.16,nederland,ameland
4,3,18,7.8,10.9,9.3,75.0,21.6,0.12,nederland,ameland
4,3,19,7.8,10.6,9.3,76.8,21.6,0.11,nederland,ameland
4,3,20,7.8,11.0,9.1,78.8,23.4,0.13,nederland,ameland
4,3,21,7.8,10.9,9.1,78.5,23.4,0.13,nederland,ameland
4,3,22,7.6,10.7,9.1,78.3,23.4,0.09,nederland,ameland
4,3,23,7.4,10.6,8.9,78.8,22.5,0.11,nederland,ameland
5,1,0,7.9,12.0,10.0,76.5,18.0,0.12,nederland,ameland
5,1,1,7.8,12.0,9.9,77.8,20.7,0.13,nederland,ameland
5,1,2,7.5,11.7,9.6,78.0,19.8,0.12,nederland,ameland
5,1,3,7.5,11.3,9.5,78.5,19.8,0.13,nederland,ameland
5,1,4,7.3,11.1,9.1,80.0,18.0,0.09,nederland,ameland
5,1,5,7.6,10.8,9.1,80.3,20.4,0.1,nederland,ameland
5,1,6,7.6,11.0,9.1,79.5,18.9,0.09,nederland,ameland
5,1,7,7.5,10.9,9.2,80.3,19.8,0.14,nederland,ameland
5,1,8,7.5,11.3,9.2,77.8,20.7,0.12,nederland,ameland
5,1,9,7.8,12.7,10.0,76.0,21.4,0.09,nederland,ameland
5,1,10,7.8,12.2,10.1,76.3,18.0,0.09,nederland,ameland
5,1,11,7.7,12.7,10.3,77.0,18.0,0.09,nederland,ameland
5,1,12,7.7,13.1,10.4,75.3,17.1,0.07,nederland,ameland
5,1,13,7.9,13.7,10.8,74.8,19.8,0.06,nederland,ameland
5,1,14,8.1,13.9,11.0,74.8,21.6,0.06,nederland,ameland
5,1,15,8.4,14.4,11.3,74.8,21.6,0.1,nederland,ameland
5,1,16,8.4,13.8,10.9,74.3,20.7,0.09,nederland,ameland
5,1,17,8.6,13.3,10.9,75.3,20.7,0.04,nederland,ameland
5,1,18,8.2,13.9,10.9,76.3,19.8,0.08,nederland,ameland
5,1,19,8.3,13.1,10.6,76.3,19.8,0.07,nederland,ameland
5,1,20,8.0,13.0,10.4,78.0,19.8,0.07,nederland,ameland
5,1,21,8.0,12.6,10.1,76.8,21.6,0.04,nederland,ameland
5,1,22,8.1,12.8,10.3,77.0,18.9,0.07,nederland,ameland
5,1,23,8.0,12.6,10.0,78.0,18.0,0.06,nederland,ameland
5,2,0,9.1,13.9,11.9,80.5,19.8,0.01,nederland,ameland
5,2,1,9.0,14.0,12.1,81.3,19.8,0.0,nederland,ameland
5,2,2,9.1,14.5,12.3,81.3,19.8,0.0,nederland,ameland
5,2,3,9.3,14.6,12.1,81.5,18.9,0.0,nederland,ameland
5,2,4,9.1,14.5,11.9,80.8,20.7,0.01,nederland,ameland
5,2,5,9.1,14.3,11.9,80.3,20.7,0.03,nederland,ameland
5,2,6,9.1,14.2,11.6,79.5,18.9,0.0,nederland,ameland
5,2,7,9.3,14.2,12.1,78.5,18.9,0.03,nederland,ameland
5,2,8,9.3,14.5,12.2,77.8,19.8,0.01,nederland,ameland
5,2,9,9.4,14.6,12.0,77.8,18.0,0.0,nederland,ameland
5,2,10,9.5,14.8,11.9,77.3,17.1,0.0,nederland,ameland
5,2,11,9.7,14.4,11.8,76.5,18.9,0.0,nederland,ameland
5,2,12,9.8,14.2,11.9,77.0,18.9,0.0,nederland,ameland
5,2,13,9.7,14.7,12.0,77.5,19.8,0.01,nederland,ameland
5,2,14,9.5,15.3,12.4,77.3,20.7,0.0,nederland,ameland
5,2,15,9.7,16.1,12.9,76.8,20.7,0.03,nederland,ameland
5,2,16,9.8,16.4,13.3,79.0,21.6,0.03,nederland,ameland
5,2,17,9.9,15.5,13.1,80.5,21.6,0.06,nederland,ameland
5,2,18,10.0,15.7,12.9,78.8,20.7,0.06,nederland,ameland
5,2,19,9.9,14.9,12.3,78.8,19.8,0.07,nederland,ameland
5,2,20,9.7,14.1,11.8,80.0,19.8,0.07,nederland,ameland
5,2,21,9.8,14.2,11.8,80.8,19.8,0.04,nederland,ameland
5,2,22,9.7,14.2,12.0,80.8,19.8,0.04,nederland,ameland
5,2,23,9.5,14.2,12.0,80.8,20.7,0.03,nederland,ameland
5,3,0,10.7,14.9,13.0,80.0,21.6,0.06,nederland,ameland
5,3,1,10.7,15.0,12.9,80.5,21.6,0.05,nederland,ameland
5,3,2,10.6,14.9,12.8,81.5,21.6,0.05,nederland,ameland
5,3,3,10.8,14.5,12.7,82.5,21.6,0.1,nederland,ameland
5,3,4,10.6,14.1,12.4,83.5,25.2,0.1,nederland,ameland
5,3,5,10.4,14.2,12.5,84.0,21.6,0.09,nederland,ameland
5,3,6,10.4,14.4,12.5,84.0,25.2,0.08,nederland,ameland
5,3,7,10.6,15.3,12.9,82.0,23.4,0.1,nederland,ameland
5,3,8,10.9,15.6,13.2,80.5,21.6,0.08,nederland,ameland
5,3,9,10.9,15.6,13.4,80.0,23.4,0.09,nederland,ameland
5,3,10,10.7,15.5,13.4,80.5,21.6,0.08,nederland,ameland
5,3,11,11.1,15.9,13.7,79.5,23.4,0.06,nederland,ameland
5,3,12,10.9,16.1,13.6,77.0,25.2,0.05,nederland,ameland
5,3,13,11.0,16.1,13.6,78.5,23.4,0.04,nederland,ameland
5,3,14,11.4,16.1,13.9,78.0,23.4,0.06,nederland,ameland
5,3,15,11.5,16.1,13.8,78.0,23.4,0.05,nederland,ameland
5,3,16,11.3,16.1,13.8,79.0,23.4,0.03,nederland,ameland
5,3,17,11.5,16.1,13.7,77.5,23.4,0.05,nederland,ameland
5,3,18,11.7,16.4,13.8,78.0,25.2,0.08,nederland,ameland
5,3,19,11.4,16.2,13.7,78.5,23.4,0.1,nederland,ameland
5,3,20,11.3,15.8,13.4,78.5,23.4,0.1,nederland,ameland
5,3,21,11.2,15.5,13.4,79.5,21.6,0.09,nederland,ameland
5,3,22,10.8,15.3,13.3,82.0,21.6,0.05,nederland,ameland
5,3,23,10.8,15.1,13.1,81.0,21.6,0.06,nederland,ameland
6,1,0,12.0,15.4,13.8,80.0,19.8,0.12,nederland,ameland
6,1,1,11.9,15.1,13.7,81.8,20.7,0.11,nederland,ameland
6,1,2,11.8,15.3,13.6,81.5,20.7,0.11,nederland,ameland
6,1,3,11.9,15.6,13.6,82.5,18.0,0.11,nederland,ameland
6,1,4,11.9,15.1,13.4,84.8,19.8,0.07,nederland,ameland
6,1,5,12.0,14.9,13.4,83.8,18.0,0.06,nederland,ameland
