m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
1,2,15,10.6,15.8,13.2,63.8,13.1,0.23,turkije,alanya
1,2,16,10.0,14.5,12.0,66.8,13.5,0.2,turkije,alanya
1,2,17,9.0,13.0,11.3,69.3,14.4,0.2,turkije,alanya
1,2,18,8.0,13.0,10.6,69.0,14.5,0.17,turkije,alanya
1,2,19,7.5,13.0,10.0,71.0,15.5,0.13,turkije,alanya
1,2,20,7.0,12.0,9.8,71.3,13.5,0.27,turkije,alanya
1,2,21,6.9,11.3,9.5,70.0,14.9,0.23,turkije,alanya
1,2,22,7.0,12.0,9.5,71.0,15.4,0.2,turkije,alanya
1,2,23,6.0,11.5,8.8,72.8,16.8,0.17,turkije,alanya
1,3,0,6.2,10.3,8.4,71.5,15.7,0.15,turkije,alanya
1,3,1,6.0,10.0,8.0,71.5,12.9,0.15,turkije,alanya
1,3,2,6.0,10.0,8.0,70.0,15.9,0.15,turkije,alanya
1,3,3,5.5,10.3,7.9,71.5,13.1,0.12,turkije,alanya
1,3,4,6.0,10.0,8.0,69.0,13.9,0.12,turkije,alanya
1,3,5,5.0,10.0,7.5,70.0,13.9,0.15,turkije,alanya
1,3,6,6.1,10.1,8.1,68.5,15.7,0.09,turkije,alanya
1,3,7,8.0,12.0,10.0,64.0,12.8,0.15,turkije,alanya
1,3,8,10.0,15.0,12.0,56.5,16.8,0.15,turkije,alanya
1,3,9,10.2,15.5,13.3,60.0,14.8,0.12,turkije,alanya
1,3,10,12.0,17.0,14.0,56.5,14.8,0.09,turkije,alanya
1,3,11,13.0,17.0,14.5,58.0,13.9,0.09,turkije,alanya
1,3,12,12.5,17.0,14.9,53.0,13.0,0.18,turkije,alanya
1,3,13,12.0,17.0,14.5,54.5,13.9,0.18,turkije,alanya
1,3,14,12.0,16.0,14.5,54.0,15.0,0.24,turkije,alanya
1,3,15,11.5,15.2,13.6,54.0,13.0,0.27,turkije,alanya
1,3,16,10.0,13.0,12.0,61.0,11.2,0.18,turkije,alanya
1,3,17,9.0,13.0,11.0,63.0,11.9,0.27,turkije,alanya
1,3,18,8.6,12.2,10.6,65.0,11.7,0.27,turkije,alanya
1,3,19,8.0,12.0,10.0,68.0,12.1,0.18,turkije,alanya
1,3,20,8.0,11.0,9.5,70.0,11.9,0.18,turkije,alanya
1,3,21,7.6,11.0,9.1,71.0,13.1,0.18,turkije,alanya
1,3,22,7.0,11.0,9.0,69.0,14.2,0.18,turkije,alanya
1,3,23,7.0,10.0,8.5,71.0,13.9,0.18,turkije,alanya
2,1,0,6.2,11.0,8.6,71.0,17.2,0.1,turkije,alanya
2,1,1,6.5,10.5,8.5,68.0,16.4,0.07,turkije,alanya
2,1,2,6.0,11.0,8.5,66.5,16.8,0.07,turkije,alanya
2,1,3,5.7,11.7,8.4,65.3,16.7,0.07,turkije,alanya
2,1,4,6.0,11.0,8.3,65.5,18.1,0.03,turkije,alanya
2,1,5,5.5,11.0,8.5,65.5,17.6,0.03,turkije,alanya
2,1,6,6.3,11.5,9.2,62.5,15.8,0.07,turkije,alanya
2,1,7,8.0,13.0,10.8,56.3,18.6,0.03,turkije,alanya
2,1,8,9.5,14.5,12.3,53.5,18.3,0.0,turkije,alanya
2,1,9,10.6,16.3,13.4,49.5,17.3,0.0,turkije,alanya
2,1,10,11.5,17.5,14.8,48.0,16.6,0.1,turkije,alanya
2,1,11,12.0,18.0,15.0,49.0,17.7,0.1,turkije,alanya
2,1,12,12.0,17.9,15.2,48.3,19.5,0.07,turkije,alanya
2,1,13,11.0,17.0,14.8,51.5,18.2,0.1,turkije,alanya
2,1,14,11.5,17.0,14.3,50.8,18.6,0.13,turkije,alanya
2,1,15,10.9,16.1,13.4,57.3,17.3,0.1,turkije,alanya
2,1,16,9.0,15.0,12.3,62.5,15.4,0.07,turkije,alanya
2,1,17,9.0,14.0,12.0,63.8,16.3,0.13,turkije,alanya
2,1,18,8.3,13.1,10.9,65.0,15.9,0.2,turkije,alanya
2,1,19,8.0,12.5,10.5,65.8,18.6,0.23,turkije,alanya
2,1,20,7.5,12.0,10.0,68.8,19.4,0.23,turkije,alanya
2,1,21,6.9,11.5,9.4,66.8,18.7,0.17,turkije,alanya
2,1,22,6.5,11.5,9.0,68.8,18.2,0.2,turkije,alanya
2,1,23,6.0,11.0,8.5,68.5,15.5,0.27,turkije,alanya
2,2,0,6.5,10.5,8.5,65.5,13.2,0.13,turkije,alanya
2,2,1,6.0,10.0,8.0,66.0,15.4,0.1,turkije,alanya
2,2,2,6.0,10.0,8.0,67.3,14.8,0.17,turkije,alanya
2,2,3,5.8,10.0,8.0,67.5,13.8,0.17,turkije,alanya
2,2,4,5.5,10.0,7.8,66.0,14.8,0.17,turkije,alanya
2,2,5,6.0,10.0,7.8,66.0,14.0,0.13,turkije,alanya
2,2,6,6.6,10.8,9.0,64.5,14.8,0.13,turkije,alanya
2,2,7,9.0,13.0,11.0,56.0,16.2,0.13,turkije,alanya
2,2,8,10.5,15.0,12.5,50.0,15.4,0.17,turkije,alanya
2,2,9,11.3,16.2,13.8,46.5,14.0,0.2,turkije,alanya
2,2,10,12.5,17.0,15.0,46.0,13.0,0.13,turkije,alanya
2,2,11,13.0,17.5,15.5,47.0,13.5,0.07,turkije,alanya
2,2,12,13.6,17.4,15.6,48.3,14.8,0.13,turkije,alanya
2,2,13,13.5,17.0,15.3,50.0,16.0,0.13,turkije,alanya
2,2,14,12.5,17.0,14.5,54.8,16.4,0.13,turkije,alanya
2,2,15,12.3,16.2,14.2,56.3,13.0,0.13,turkije,alanya
2,2,16,11.0,15.0,13.0,63.0,12.1,0.17,turkije,alanya
2,2,17,10.0,14.0,12.0,67.5,12.2,0.17,turkije,alanya
2,2,18,9.4,13.2,11.3,66.0,10.7,0.23,turkije,alanya
2,2,19,8.0,12.0,10.0,66.8,12.6,0.13,turkije,alanya
2,2,20,8.0,11.0,9.5,67.5,12.5,0.13,turkije,alanya
2,2,21,7.5,10.6,9.0,67.5,12.1,0.13,turkije,alanya
2,2,22,7.0,11.0,9.0,67.8,15.0,0.1,turkije,alanya
2,2,23,7.0,10.5,8.5,67.5,13.8,0.17,turkije,alanya
2,3,0,7.7,11.3,10.0,77.5,13.0,0.07,turkije,alanya
2,3,1,7.0,12.0,9.5,75.5,12.1,0.04,turkije,alanya
2,3,2,7.0,12.0,9.5,77.0,12.1,0.04,turkije,alanya
2,3,3,6.6,11.6,9.3,72.0,11.2,0.04,turkije,alanya
2,3,4,7.0,11.0,9.0,71.0,12.1,0.07,turkije,alanya
2,3,5,7.0,11.0,9.0,66.0,13.0,0.07,turkije,alanya
2,3,6,9.2,11.5,10.4,68.5,12.1,0.04,turkije,alanya
2,3,7,11.0,14.0,12.5,61.0,12.1,0.07,turkije,alanya
2,3,8,12.0,16.0,14.5,55.0,13.3,0.07,turkije,alanya
2,3,9,13.0,18.0,15.0,48.0,14.8,0.04,turkije,alanya
2,3,10,13.0,18.0,15.0,48.5,15.0,0.04,turkije,alanya
2,3,11,14.0,18.0,15.5,47.5,15.9,0.07,turkije,alanya
2,3,12,13.5,17.7,15.4,51.0,17.7,0.07,turkije,alanya
2,3,13,14.0,18.0,15.5,55.0,16.8,0.07,turkije,alanya
2,3,14,13.0,18.0,15.0,57.5,15.0,0.04,turkije,alanya
2,3,15,12.5,17.2,14.9,59.5,14.1,0.04,turkije,alanya
2,3,16,12.0,16.0,14.0,66.0,12.1,0.11,turkije,alanya
2,3,17,11.0,14.0,13.0,69.5,9.2,0.15,turkije,alanya
2,3,18,11.0,13.4,12.5,76.0,12.1,0.15,turkije,alanya
2,3,19,10.0,13.0,11.5,76.5,11.8,0.11,turkije,alanya
2,3,20,10.0,13.0,11.5,74.5,13.2,0.11,turkije,alanya
2,3,21,8.8,11.6,10.2,74.0,13.2,0.04,turkije,alanya
2,3,22,8.0,11.0,10.5,72.5,14.7,0.07,turkije,alanya
2,3,23,8.0,12.0,10.5,76.0,12.1,0.04,turkije,alanya
3,1,0,8.6,11.6,10.2,76.5,10.2,0.0,turkije,alanya
3,1,1,8.0,11.0,10.0,73.8,12.2,0.0,turkije,alanya
3,1,2,8.0,11.0,9.5,74.3,11.6,0.0,turkije,alanya
3,1,3,7.8,11.1,9.5,71.3,12.1,0.0,turkije,alanya
3,1,4,8.0,11.0,9.3,70.0,11.6,0.07,turkije,alanya
3,1,5,8.0,11.0,9.8,69.3,12.6,0.07,turkije,alanya
3,1,6,10.5,13.0,11.6,65.0,12.4,0.07,turkije,alanya
3,1,7,12.0,16.0,14.3,55.5,13.1,0.03,turkije,alanya
3,1,8,14.0,17.0,15.5,52.5,12.6,0.07,turkije,alanya
3,1,9,15.2,18.7,16.8,52.5,12.1,0.0,turkije,alanya
3,1,10,16.0,19.0,17.5,51.3,13.0,0.03,turkije,alanya
3,1,11,16.0,19.0,17.8,50.3,13.0,0.03,turkije,alanya
3,1,12,15.8,19.0,17.5,52.3,16.2,0.03,turkije,alanya
3,1,13,15.5,19.0,17.0,54.3,16.7,0.03,turkije,alanya
3,1,14,16.0,18.0,17.0,57.5,14.8,0.1,turkije,alanya
3,1,15,15.0,17.7,16.1,60.8,12.7,0.07,turkije,alanya
3,1,16,14.0,17.0,15.3,67.5,11.2,0.1,turkije,alanya
3,1,17,13.0,16.0,14.3,71.5,8.3,0.1,turkije,alanya
3,1,18,12.1,15.0,13.5,73.5,9.2,0.13,turkije,alanya
3,1,19,11.0,14.0,12.5,73.5,9.9,0.1,turkije,alanya
3,1,20,10.0,13.0,11.5,75.0,10.4,0.13,turkije,alanya
3,1,21,10.0,12.5,11.1,77.0,10.8,0.07,turkije,alanya
3,1,22,9.5,12.0,10.5,78.5,11.3,0.07,turkije,alanya
3,1,23,9.0,11.5,10.0,76.3,11.2,0.07,turkije,alanya
3,2,0,8.6,12.9,10.6,72.0,13.5,0.13,turkije,alanya
3,2,1,9.0,12.5,10.5,73.0,12.5,0.23,turkije,alanya
3,2,2,8.0,12.5,10.0,71.5,12.6,0.23,turkije,alanya
3,2,3,7.7,12.1,9.9,71.5,13.6,0.18,turkije,alanya
3,2,4,8.0,12.0,9.8,69.0,12.1,0.28,turkije,alanya
3,2,5,8.0,12.0,10.0,69.0,13.1,0.28,turkije,alanya
3,2,6,10.6,14.0,12.2,64.8,14.4,0.23,turkije,alanya
3,2,7,12.0,16.0,14.3,57.0,16.7,0.28,turkije,alanya
3,2,8,14.0,17.0,15.3,55.3,18.2,0.33,turkije,alanya
3,2,9,14.3,18.2,16.6,52.0,15.9,0.18,turkije,alanya
3,2,10,14.5,18.5,17.0,50.3,15.8,0.15,turkije,alanya
3,2,11,15.0,19.0,17.0,53.0,18.2,0.25,turkije,alanya
3,2,12,15.3,18.5,17.4,50.8,19.1,0.15,turkije,alanya
3,2,13,15.0,18.0,16.8,54.8,19.1,0.1,turkije,alanya
3,2,14,14.0,18.0,16.3,56.8,17.7,0.2,turkije,alanya
3,2,15,13.7,17.5,15.8,60.8,16.3,0.1,turkije,alanya
3,2,16,12.5,16.0,14.8,63.3,13.9,0.2,turkije,alanya
3,2,17,12.5,16.0,14.0,67.3,12.0,0.3,turkije,alanya
3,2,18,11.8,15.4,13.6,65.5,13.5,0.2,turkije,alanya
3,2,19,10.5,15.0,13.0,67.8,15.0,0.25,turkije,alanya
3,2,20,10.0,15.0,12.5,67.0,14.1,0.2,turkije,alanya
3,2,21,9.8,14.5,11.9,66.8,14.4,0.15,turkije,alanya
3,2,22,9.0,15.0,12.0,68.8,13.9,0.15,turkije,alanya
3,2,23,8.5,14.5,11.5,66.8,13.0,0.1,turkije,alanya
3,3,0,8.7,13.5,11.0,68.0,13.0,0.09,turkije,alanya
3,3,1,9.0,13.0,10.5,69.0,12.1,0.09,turkije,alanya
3,3,2,8.0,13.0,10.5,66.0,13.0,0.05,turkije,alanya
3,3,3,8.2,12.8,10.2,67.5,13.9,0.0,turkije,alanya
3,3,4,8.0,13.0,10.0,65.0,13.0,0.0,turkije,alanya
3,3,5,8.0,13.0,11.0,61.5,13.0,0.0,turkije,alanya
3,3,6,11.7,15.0,13.5,56.0,14.1,0.0,turkije,alanya
3,3,7,14.0,17.0,16.0,50.0,16.8,0.0,turkije,alanya
3,3,8,15.0,19.0,17.5,43.5,13.0,0.05,turkije,alanya
3,3,9,16.5,19.4,18.0,44.0,14.8,0.0,turkije,alanya
3,3,10,17.0,21.0,18.5,41.5,18.5,0.0,turkije,alanya
3,3,11,17.0,20.0,18.5,46.0,16.8,0.0,turkije,alanya
3,3,12,16.7,20.2,18.6,45.0,17.7,0.0,turkije,alanya
3,3,13,17.0,20.0,18.0,47.5,18.6,0.0,turkije,alanya
3,3,14,16.0,19.0,18.0,52.0,17.7,0.0,turkije,alanya
3,3,15,15.7,18.5,17.3,57.0,15.9,0.0,turkije,alanya
3,3,16,15.0,17.0,16.5,61.5,12.1,0.0,turkije,alanya
3,3,17,14.0,16.0,15.0,58.5,8.3,0.05,turkije,alanya
3,3,18,12.2,15.6,13.9,64.0,11.2,0.09,turkije,alanya
3,3,19,12.0,15.0,13.0,70.5,9.4,0.05,turkije,alanya
3,3,20,11.0,15.0,13.0,65.0,11.2,0.05,turkije,alanya
3,3,21,9.8,14.7,12.2,69.5,11.9,0.0,turkije,alanya
3,3,22,10.0,14.0,12.0,69.5,12.1,0.05,turkije,alanya
3,3,23,9.0,14.0,11.5,69.5,11.2,0.05,turkije,alanya
4,1,0,10.9,14.8,13.0,85.0,9.4,0.1,turkije,alanya
4,1,1,11.0,14.5,12.8,80.5,10.1,0.05,turkije,alanya
4,1,2,11.0,15.0,12.8,78.0,9.4,0.05,turkije,alanya
4,1,3,10.4,14.1,12.4,77.0,10.3,0.1,turkije,alanya
4,1,4,10.0,14.0,11.8,77.5,10.3,0.1,turkije,alanya
4,1,5,12.0,15.5,13.8,71.0,10.2,0.05,turkije,alanya
4,1,6,14.2,17.6,16.0,66.5,9.3,0.1,turkije,alanya
4,1,7,16.0,20.0,18.3,55.8,9.7,0.05,turkije,alanya
4,1,8,17.0,21.0,19.5,53.3,10.2,0.05,turkije,alanya
4,1,9,17.5,21.8,19.6,50.8,12.1,0.05,turkije,alanya
4,1,10,18.0,22.0,20.0,52.8,14.8,0.05,turkije,alanya
4,1,11,18.0,22.5,20.3,52.8,14.8,0.1,turkije,alanya
4,1,12,17.7,21.9,20.0,56.0,17.2,0.05,turkije,alanya
4,1,13,17.0,21.5,20.0,57.5,15.7,0.05,turkije,alanya
4,1,14,17.0,21.5,19.5,59.8,14.0,0.0,turkije,alanya
4,1,15,16.6,20.2,18.7,62.3,12.6,0.1,turkije,alanya
4,1,16,16.0,19.0,17.5,68.0,10.3,0.15,turkije,alanya
4,1,17,15.0,18.0,17.0,75.3,8.0,0.05,turkije,alanya
4,1,18,14.7,17.0,15.9,77.3,7.4,0.0,turkije,alanya
4,1,19,14.0,17.0,15.5,79.5,8.3,0.05,turkije,alanya
4,1,20,14.0,16.0,15.0,81.0,8.4,0.05,turkije,alanya
4,1,21,12.8,15.5,14.3,83.5,8.3,0.05,turkije,alanya
4,1,22,12.0,15.0,13.5,88.0,9.2,0.05,turkije,alanya
4,1,23,11.0,15.0,13.0,85.8,9.3,0.05,turkije,alanya
4,2,0,11.8,15.8,13.9,76.3,10.3,0.05,turkije,alanya
4,2,1,12.0,16.0,13.8,72.8,10.7,0.05,turkije,alanya
4,2,2,11.5,15.5,13.5,72.8,9.8,0.05,turkije,alanya
4,2,3,11.0,15.1,13.0,71.0,10.2,0.0,turkije,alanya
4,2,4,11.0,16.0,13.5,68.3,10.3,0.0,turkije,alanya
4,2,5,13.0,17.5,15.3,62.8,12.0,0.05,turkije,alanya
4,2,6,15.9,19.9,18.0,55.8,12.6,0.05,turkije,alanya
4,2,7,17.5,22.5,20.3,50.5,13.5,0.05,turkije,alanya
4,2,8,18.0,23.5,20.8,50.8,14.9,0.05,turkije,alanya
4,2,9,18.8,23.4,21.6,50.0,13.9,0.0,turkije,alanya
4,2,10,19.5,23.5,21.8,47.3,15.3,0.0,turkije,alanya
4,2,11,20.0,24.0,21.5,46.3,17.7,0.0,turkije,alanya
4,2,12,19.1,23.4,21.2,49.0,16.6,0.0,turkije,alanya
4,2,13,19.0,22.5,20.8,49.5,16.3,0.0,turkije,alanya
4,2,14,18.0,22.0,20.3,51.5,15.7,0.0,turkije,alanya
4,2,15,17.8,21.9,19.8,58.8,14.9,0.0,turkije,alanya
4,2,16,17.0,21.0,19.0,62.8,12.1,0.0,turkije,alanya
4,2,17,16.0,20.0,17.8,69.0,11.1,0.05,turkije,alanya
4,2,18,15.2,19.4,17.4,70.3,10.6,0.05,turkije,alanya
4,2,19,15.0,19.0,17.3,70.3,8.8,0.0,turkije,alanya
4,2,20,14.5,18.0,16.5,73.3,8.9,0.05,turkije,alanya
4,2,21,13.7,17.5,15.8,73.3,8.8,0.0,turkije,alanya
4,2,22,13.0,16.5,15.0,73.3,9.4,0.05,turkije,alanya
4,2,23,12.0,16.5,14.3,74.8,10.1,0.1,turkije,alanya
4,3,0,13.3,17.0,15.2,69.3,7.9,0.05,turkije,alanya
4,3,1,12.0,17.5,15.0,67.5,9.8,0.05,turkije,alanya
4,3,2,12.5,17.0,14.8,67.8,10.1,0.05,turkije,alanya
4,3,3,11.9,17.2,14.7,67.0,10.2,0.05,turkije,alanya
4,3,4,12.5,17.5,15.0,66.0,9.2,0.05,turkije,alanya
4,3,5,15.0,20.0,18.0,58.5,10.6,0.05,turkije,alanya
4,3,6,17.1,22.6,20.1,52.3,10.6,0.05,turkije,alanya
4,3,7,19.0,25.0,21.8,49.0,9.4,0.05,turkije,alanya
4,3,8,20.5,26.0,23.0,46.3,12.6,0.05,turkije,alanya
4,3,9,20.5,26.5,23.6,47.3,13.5,0.05,turkije,alanya
4,3,10,20.5,27.0,23.8,44.8,15.3,0.05,turkije,alanya
4,3,11,21.0,26.5,23.8,45.3,15.7,0.05,turkije,alanya
4,3,12,20.1,25.9,23.4,50.3,16.7,0.1,turkije,alanya
4,3,13,20.0,25.0,22.8,51.3,17.7,0.05,turkije,alanya
4,3,14,19.5,23.5,22.5,52.8,15.2,0.05,turkije,alanya
4,3,15,19.2,23.2,22.0,57.0,13.0,0.05,turkije,alanya
4,3,16,19.0,22.5,21.3,62.0,9.4,0.05,turkije,alanya
4,3,17,17.5,21.5,19.8,66.0,7.4,0.05,turkije,alanya
4,3,18,17.2,20.9,19.0,71.0,7.4,0.1,turkije,alanya
4,3,19,16.0,20.5,18.3,75.0,7.0,0.05,turkije,alanya
4,3,20,15.0,20.0,17.5,71.0,7.4,0.05,turkije,alanya
4,3,21,15.1,19.7,17.7,71.3,8.3,0.05,turkije,alanya
4,3,22,15.0,18.5,16.8,71.8,9.4,0.05,turkije,alanya
4,3,23,14.0,18.0,16.3,73.3,8.4,0.05,turkije,alanya
5,1,0,14.6,19.3,17.2,71.5,10.3,0.05,turkije,alanya
5,1,1,14.0,20.0,17.0,70.5,10.2,0.05,turkije,alanya
5,1,2,14.0,19.5,16.8,70.5,12.0,0.05,turkije,alanya
5,1,3,14.1,19.7,16.9,68.8,11.1,0.05,turkije,alanya
5,1,4,15.0,19.5,17.0,65.8,12.1,0.1,turkije,alanya
5,1,5,17.5,21.5,19.5,62.5,13.5,0.05,turkije,alanya
5,1,6,19.6,23.0,21.2,57.0,15.3,0.05,turkije,alanya
5,1,7,21.0,24.5,22.5,50.0,14.9,0.05,turkije,alanya
5,1,8,21.5,25.5,23.8,45.0,14.4,0.1,turkije,alanya
5,1,9,21.9,25.7,24.0,48.3,13.9,0.1,turkije,alanya
5,1,10,22.0,25.5,24.0,47.8,17.6,0.0,turkije,alanya
5,1,11,22.0,26.0,24.5,50.5,18.6,0.0,turkije,alanya
5,1,12,21.8,26.4,24.2,51.0,20.0,0.1,turkije,alanya
5,1,13,21.0,26.5,23.8,54.5,18.2,0.05,turkije,alanya
5,1,14,21.0,26.0,23.3,55.8,17.3,0.05,turkije,alanya
5,1,15,19.9,25.2,22.8,58.5,15.5,0.05,turkije,alanya
5,1,16,19.5,24.0,22.0,62.8,12.1,0.05,turkije,alanya
5,1,17,18.0,22.5,20.5,69.5,9.2,0.05,turkije,alanya
5,1,18,18.1,20.9,19.5,73.0,7.4,0.05,turkije,alanya
5,1,19,17.5,20.0,19.0,74.0,8.8,0.05,turkije,alanya
5,1,20,17.0,20.0,18.5,75.8,8.3,0.05,turkije,alanya
5,1,21,16.4,19.7,18.1,73.0,8.9,0.05,turkije,alanya
5,1,22,16.0,19.0,17.8,73.3,9.6,0.1,turkije,alanya
5,1,23,15.5,19.0,17.5,70.8,9.8,0.1,turkije,alanya
5,2,0,16.4,20.4,18.6,71.0,8.3,0.0,turkije,alanya
5,2,1,16.5,20.0,18.3,70.3,9.6,0.0,turkije,alanya
5,2,2,16.0,20.0,18.0,68.5,10.2,0.05,turkije,alanya
5,2,3,15.6,20.9,18.3,69.0,9.4,0.05,turkije,alanya
5,2,4,17.0,22.0,19.5,61.8,9.2,0.05,turkije,alanya
5,2,5,19.5,25.0,22.3,55.5,9.6,0.05,turkije,alanya
5,2,6,21.6,27.4,24.6,50.0,11.5,0.05,turkije,alanya
5,2,7,23.0,29.5,26.3,46.8,14.4,0.05,turkije,alanya
5,2,8,23.0,31.0,27.3,46.0,13.0,0.05,turkije,alanya
5,2,9,23.6,31.4,27.6,47.5,15.3,0.0,turkije,alanya
5,2,10,23.5,30.0,26.3,47.0,17.6,0.0,turkije,alanya
5,2,11,24.0,29.5,26.3,48.0,18.2,0.0,turkije,alanya
5,2,12,23.6,29.7,26.9,50.5,16.3,0.0,turkije,alanya
5,2,13,23.5,29.0,26.3,52.3,15.7,0.1,turkije,alanya
5,2,14,23.0,28.5,26.0,53.0,15.7,0.1,turkije,alanya
5,2,15,22.8,27.0,25.1,55.5,13.0,0.15,turkije,alanya
5,2,16,22.5,25.5,24.3,59.0,11.6,0.15,turkije,alanya
5,2,17,21.0,24.5,23.0,62.8,7.9,0.05,turkije,alanya
5,2,18,20.1,23.3,22.0,71.3,7.4,0.05,turkije,alanya
5,2,19,19.5,22.5,21.3,71.8,7.9,0.0,turkije,alanya
5,2,20,19.0,22.0,20.8,73.5,7.4,0.0,turkije,alanya
5,2,21,18.5,21.8,20.3,72.5,7.9,0.0,turkije,alanya
5,2,22,18.0,21.0,19.8,70.3,7.9,0.0,turkije,alanya
5,2,23,17.5,21.0,19.5,71.8,8.3,0.0,turkije,alanya
5,3,0,18.1,21.7,20.0,74.5,8.5,0.09,turkije,alanya
5,3,1,18.0,21.0,19.5,71.5,9.2,0.06,turkije,alanya
5,3,2,17.0,21.0,19.0,70.0,8.3,0.09,turkije,alanya
5,3,3,17.2,21.0,19.0,70.5,11.0,0.17,turkije,alanya
5,3,4,18.0,22.0,20.5,64.0,9.2,0.17,turkije,alanya
5,3,5,20.0,25.0,22.5,59.0,10.1,0.17,turkije,alanya
5,3,6,21.7,28.0,24.4,53.5,12.1,0.18,turkije,alanya
5,3,7,23.0,29.0,25.5,51.0,12.1,0.15,turkije,alanya
5,3,8,23.0,29.0,26.0,50.5,15.9,0.08,turkije,alanya
5,3,9,23.7,29.5,26.6,51.0,16.6,0.03,turkije,alanya
5,3,10,24.0,30.0,27.0,51.0,18.6,0.05,turkije,alanya
5,3,11,24.0,29.0,27.0,52.5,19.5,0.11,turkije,alanya
5,3,12,24.2,29.0,26.4,54.5,19.5,0.11,turkije,alanya
5,3,13,24.0,29.0,26.5,52.5,17.7,0.08,turkije,alanya
5,3,14,23.0,29.0,26.0,56.0,16.8,0.06,turkije,alanya
5,3,15,23.5,27.8,25.7,58.0,13.9,0.11,turkije,alanya
5,3,16,23.0,26.0,24.5,63.5,13.0,0.12,turkije,alanya
5,3,17,21.0,26.0,23.0,67.0,10.3,0.08,turkije,alanya
5,3,18,20.6,24.1,21.9,73.5,9.2,0.14,turkije,alanya
5,3,19,21.0,24.0,22.0,73.0,8.3,0.15,turkije,alanya
5,3,20,20.0,23.0,21.0,74.0,8.3,0.08,turkije,alanya
5,3,21,19.4,22.5,20.7,75.5,8.5,0.12,turkije,alanya
5,3,22,19.0,23.0,20.0,76.0,9.4,0.11,turkije,alanya
5,3,23,18.0,22.0,19.5,74.5,10.1,0.11,turkije,alanya
6,1,0,19.2,22.5,21.2,63.0,8.8,0.0,turkije,alanya
6,1,1,18.0,22.0,20.5,66.8,7.4,0.0,turkije,alanya
6,1,2,18.0,22.0,20.3,63.8,8.8,0.03,turkije,alanya
6,1,3,17.9,21.4,20.2,62.3,9.2,0.07,turkije,alanya
6,1,4,20.0,23.0,21.8,61.5,9.2,0.03,turkije,alanya
6,1,5,21.5,26.0,23.8,56.3,10.1,0.03,turkije,alanya
