m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum,country,place
7,1,24.4,29.5,34.9,13.5,0.0,0.03,0.0,turkije,kemer
7,2,25.6,30.5,35.8,12.5,0.0,0.03,0.0,turkije,kemer
7,3,25.9,30.7,36.0,14.0,1.0,0.07,0.0,turkije,kemer
8,1,25.8,30.2,34.6,11.2,0.0,0.0,0.0,turkije,kemer
8,2,24.8,29.7,35.0,11.9,0.0,0.0,0.0,turkije,kemer
8,3,24.0,29.0,34.0,11.7,2.0,0.17,1.0,turkije,kemer
9,1,23.5,28.3,33.6,11.6,1.0,0.08,0.0,turkije,kemer
9,2,22.3,27.1,32.1,12.0,1.0,0.12,0.0,turkije,kemer
9,3,20.5,25.2,30.8,12.2,1.0,0.12,0.0,turkije,kemer
10,1,19.1,23.8,29.2,11.8,1.0,0.12,0.0,turkije,kemer
10,2,18.4,22.7,27.3,11.6,3.0,0.32,6.0,turkije,kemer
10,3,15.2,20.8,26.6,10.7,1.0,0.13,1.0,turkije,kemer
11,1,14.6,19.6,25.4,10.8,3.0,0.29,7.0,turkije,kemer
11,2,12.4,17.0,22.9,11.2,5.0,0.49,16.0,turkije,kemer
11,3,11.7,15.5,20.0,12.1,6.0,0.65,49.0,turkije,kemer
12,1,10.0,13.8,18.1,10.5,7.0,0.65,45.0,turkije,kemer
12,2,9.9,13.1,17.3,12.2,6.0,0.58,117.0,turkije,kemer
12,3,8.2,11.8,17.0,12.6,5.0,0.48,90.0,turkije,kemer
1,1,8.9,12.8,16.7,8.1,6.0,0.57,15.0,turkije,kusadasi
1,2,5.4,10.2,13.7,10.5,5.0,0.46,31.0,turkije,kusadasi
1,3,5.6,9.8,14.4,11.5,5.0,0.45,25.0,turkije,kusadasi
2,1,6.7,10.9,15.3,10.3,5.0,0.45,27.0,turkije,kusadasi
2,2,7.0,11.3,15.8,8.1,3.0,0.28,3.0,turkije,kusadasi
2,3,7.6,12.4,16.8,8.4,3.0,0.33,1.0,turkije,kusadasi
3,1,9.2,13.8,17.6,8.6,6.0,0.55,22.0,turkije,kusadasi
3,2,8.9,13.4,17.0,9.0,5.0,0.45,14.0,turkije,kusadasi
3,3,9.0,14.6,18.8,8.8,3.0,0.27,2.0,turkije,kusadasi
4,1,12.8,17.1,20.7,8.4,5.0,0.53,5.0,turkije,kusadasi
4,2,11.6,17.1,21.4,8.4,5.0,0.5,6.0,turkije,kusadasi
4,3,14.5,18.9,22.7,6.3,3.0,0.3,0.0,turkije,kusadasi
5,1,16.0,20.1,24.1,7.0,3.0,0.25,1.0,turkije,kusadasi
5,2,16.3,20.4,24.2,6.5,2.0,0.2,0.0,turkije,kusadasi
5,3,18.6,22.4,25.5,5.6,4.0,0.39,3.0,turkije,kusadasi
6,1,20.3,24.8,28.9,6.3,2.0,0.23,1.0,turkije,kusadasi
6,2,21.4,24.9,28.3,6.1,5.0,0.45,4.0,turkije,kusadasi
6,3,23.2,27.5,31.4,6.6,0.0,0.03,0.0,turkije,kusadasi
7,1,23.5,28.1,32.3,7.5,1.0,0.08,0.0,turkije,kusadasi
7,2,24.2,29.3,33.3,7.5,0.0,0.03,0.0,turkije,kusadasi
7,3,24.8,29.4,34.5,7.1,0.0,0.0,0.0,turkije,kusadasi
8,1,24.2,28.6,32.5,6.4,1.0,0.08,0.0,turkije,kusadasi
8,2,24.1,27.5,31.8,5.9,0.0,0.03,0.0,turkije,kusadasi
8,3,24.4,27.1,30.1,4.9,2.0,0.2,1.0,turkije,kusadasi
9,1,22.1,26.5,30.0,6.5,2.0,0.24,0.0,turkije,kusadasi
9,2,20.3,25.0,28.9,6.5,1.0,0.1,0.0,turkije,kusadasi
9,3,17.8,23.5,27.7,6.8,2.0,0.2,1.0,turkije,kusadasi
10,1,15.4,21.6,26.4,6.6,1.0,0.08,0.0,turkije,kusadasi
10,2,14.6,20.1,24.0,5.8,3.0,0.25,1.0,turkije,kusadasi
10,3,12.5,18.3,23.3,5.3,1.0,0.09,0.0,turkije,kusadasi
11,1,14.0,17.7,22.3,5.6,3.0,0.28,2.0,turkije,kusadasi
11,2,12.8,16.3,20.0,7.0,4.0,0.4,20.0,turkije,kusadasi
11,3,11.0,15.3,18.4,9.4,7.0,0.7,58.0,turkije,kusadasi
12,1,9.9,13.7,17.2,9.5,7.0,0.69,43.0,turkije,kusadasi
12,2,8.9,12.9,16.9,9.0,4.0,0.43,28.0,turkije,kusadasi
12,3,9.9,12.9,16.4,6.7,4.0,0.39,14.0,turkije,kusadasi
1,1,8.1,12.1,17.0,12.4,6.0,0.57,25.0,turkije,sarigerme
1,2,6.8,10.9,15.5,13.7,6.0,0.6,40.0,turkije,sarigerme
1,3,6.0,11.3,16.0,15.5,4.0,0.41,10.0,turkije,sarigerme
2,1,7.0,11.3,16.2,13.4,4.0,0.35,39.0,turkije,sarigerme
2,2,7.0,11.8,16.6,13.7,3.0,0.3,18.0,turkije,sarigerme
2,3,8.0,12.5,17.1,13.3,2.0,0.17,1.0,turkije,sarigerme
3,1,7.5,12.8,18.0,11.8,3.0,0.3,33.0,turkije,sarigerme
3,2,8.2,13.0,17.8,14.8,6.0,0.6,55.0,turkije,sarigerme
3,3,8.0,13.5,19.1,12.6,4.0,0.36,15.0,turkije,sarigerme
4,1,9.9,15.4,20.5,12.7,4.0,0.4,32.0,turkije,sarigerme
4,2,10.3,16.5,21.8,13.1,3.0,0.3,13.0,turkije,sarigerme
4,3,11.8,17.5,23.5,12.5,3.0,0.3,8.0,turkije,sarigerme
5,1,13.3,19.3,24.5,12.6,4.0,0.4,10.0,turkije,sarigerme
5,2,15.2,21.3,26.5,12.4,2.0,0.2,7.0,turkije,sarigerme
5,3,15.7,21.7,26.5,13.3,5.0,0.44,14.0,turkije,sarigerme
6,1,16.8,22.7,27.5,12.4,2.0,0.17,0.0,turkije,sarigerme
6,2,18.8,24.2,28.6,12.7,3.0,0.33,0.0,turkije,sarigerme
6,3,21.1,26.5,31.4,14.0,0.0,0.03,0.0,turkije,sarigerme
7,1,21.5,28.0,33.3,14.2,1.0,0.07,0.0,turkije,sarigerme
7,2,22.0,27.7,33.1,13.0,0.0,0.0,0.0,turkije,sarigerme
7,3,22.5,28.7,34.0,13.9,0.0,0.0,0.0,turkije,sarigerme
8,1,22.7,28.2,32.5,12.3,1.0,0.07,0.0,turkije,sarigerme
8,2,22.5,27.8,32.8,12.8,0.0,0.0,0.0,turkije,sarigerme
8,3,21.5,27.1,31.6,11.8,2.0,0.15,0.0,turkije,sarigerme
9,1,21.4,26.7,31.6,12.3,3.0,0.33,5.0,turkije,sarigerme
9,2,19.2,25.2,30.9,12.5,1.0,0.07,0.0,turkije,sarigerme
9,3,18.4,23.8,29.1,12.1,2.0,0.17,0.0,turkije,sarigerme
10,1,16.3,22.3,27.9,12.2,2.0,0.17,0.0,turkije,sarigerme
10,2,15.8,21.0,26.5,11.1,2.0,0.2,3.0,turkije,sarigerme
10,3,13.0,19.0,25.1,10.1,0.0,0.03,0.0,turkije,sarigerme
11,1,12.4,18.0,24.7,11.0,2.0,0.2,0.0,turkije,sarigerme
11,2,10.7,16.2,22.3,11.8,4.0,0.43,13.0,turkije,sarigerme
11,3,10.0,14.9,19.5,13.8,6.0,0.6,65.0,turkije,sarigerme
12,1,10.5,13.5,18.6,11.4,6.0,0.63,80.0,turkije,sarigerme
12,2,10.3,13.8,17.6,12.2,5.0,0.5,61.0,turkije,sarigerme
12,3,7.5,11.8,16.6,12.0,4.0,0.36,15.0,turkije,sarigerme
