m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
6,1,12,18.0,24.0,20.9,63.3,21.6,0.11,portugal,cascais
6,1,13,19.0,25.0,22.0,60.5,22.9,0.15,portugal,cascais
6,1,14,18.5,25.0,21.8,59.3,23.0,0.1,portugal,cascais
6,1,15,18.8,24.0,21.5,62.0,23.7,0.1,portugal,cascais
6,1,16,18.5,23.0,20.5,62.5,23.0,0.1,portugal,cascais
6,1,17,19.0,22.0,20.3,65.0,24.8,0.05,portugal,cascais
6,1,18,16.6,21.0,18.8,71.3,24.7,0.04,portugal,cascais
6,1,19,17.3,20.0,18.5,71.3,24.2,0.08,portugal,cascais
6,1,20,16.0,19.0,17.7,75.8,21.5,0.08,portugal,cascais
6,1,21,14.9,18.1,16.5,83.3,19.5,0.1,portugal,cascais
6,1,22,15.6,18.1,17.0,82.8,21.0,0.08,portugal,cascais
6,1,23,15.5,17.8,16.8,85.8,20.2,0.08,portugal,cascais
6,2,0,15.1,17.6,16.4,87.8,17.2,0.05,portugal,cascais
6,2,1,15.4,17.4,16.4,88.0,16.8,0.05,portugal,cascais
6,2,2,15.2,17.1,16.2,89.0,16.0,0.13,portugal,cascais
6,2,3,14.4,17.1,15.8,90.0,15.4,0.1,portugal,cascais
6,2,4,14.9,16.9,16.0,89.8,15.4,0.1,portugal,cascais
6,2,5,14.7,16.7,15.8,90.0,14.3,0.1,portugal,cascais
6,2,6,15.0,18.0,16.3,88.5,11.4,0.09,portugal,cascais
6,2,7,16.0,19.0,17.8,85.5,12.8,0.1,portugal,cascais
6,2,8,17.0,20.0,18.5,76.0,14.4,0.13,portugal,cascais
6,2,9,17.0,21.0,19.4,73.5,18.2,0.08,portugal,cascais
6,2,10,18.0,22.0,20.3,68.5,18.0,0.08,portugal,cascais
6,2,11,19.5,23.0,21.3,65.0,20.4,0.08,portugal,cascais
6,2,12,19.6,23.5,21.4,59.8,21.6,0.09,portugal,cascais
6,2,13,20.0,23.5,21.9,58.3,22.5,0.05,portugal,cascais
6,2,14,20.0,23.0,21.5,59.5,23.3,0.08,portugal,cascais
6,2,15,19.5,24.0,21.7,61.5,24.1,0.08,portugal,cascais
6,2,16,19.0,23.0,21.5,63.8,22.4,0.18,portugal,cascais
6,2,17,19.0,22.0,20.3,63.3,21.6,0.08,portugal,cascais
6,2,18,17.6,22.0,19.9,68.0,22.4,0.08,portugal,cascais
6,2,19,17.2,20.0,18.6,73.3,21.4,0.1,portugal,cascais
6,2,20,16.2,19.0,17.6,78.0,19.3,0.05,portugal,cascais
6,2,21,15.1,18.7,16.9,84.0,18.7,0.05,portugal,cascais
6,2,22,15.6,18.1,16.8,85.5,17.7,0.05,portugal,cascais
6,2,23,15.5,17.6,16.6,87.0,17.9,0.08,portugal,cascais
6,3,0,16.1,18.0,17.1,87.0,18.9,0.0,portugal,cascais
6,3,1,16.1,17.7,17.0,87.8,20.9,0.05,portugal,cascais
6,3,2,15.9,17.6,16.9,88.8,21.4,0.05,portugal,cascais
6,3,3,15.9,17.6,16.8,89.0,17.9,0.03,portugal,cascais
6,3,4,15.6,16.9,16.4,89.3,20.7,0.03,portugal,cascais
6,3,5,15.4,16.9,16.4,89.8,19.8,0.03,portugal,cascais
6,3,6,16.0,18.3,17.0,86.0,17.9,0.11,portugal,cascais
6,3,7,17.0,19.0,18.0,81.8,19.3,0.05,portugal,cascais
6,3,8,18.0,20.0,19.0,77.0,21.7,0.05,portugal,cascais
6,3,9,18.5,22.0,20.3,69.3,23.0,0.05,portugal,cascais
6,3,10,19.0,23.5,21.2,65.3,19.6,0.1,portugal,cascais
6,3,11,20.1,24.5,22.6,60.8,22.5,0.05,portugal,cascais
6,3,12,20.9,25.0,23.0,60.5,22.5,0.04,portugal,cascais
6,3,13,21.0,26.0,23.5,58.0,23.7,0.0,portugal,cascais
6,3,14,21.0,25.5,23.5,59.0,27.9,0.0,portugal,cascais
6,3,15,21.0,24.5,22.5,57.3,27.2,0.03,portugal,cascais
6,3,16,20.0,23.5,21.8,61.0,29.2,0.03,portugal,cascais
6,3,17,20.0,22.5,21.0,64.5,28.5,0.03,portugal,cascais
6,3,18,19.0,21.0,20.0,68.0,25.5,0.02,portugal,cascais
6,3,19,18.0,20.0,19.0,73.8,26.8,0.0,portugal,cascais
6,3,20,17.0,19.5,18.3,78.8,26.5,0.05,portugal,cascais
6,3,21,16.5,18.4,17.4,83.3,22.5,0.05,portugal,cascais
6,3,22,16.3,18.0,17.2,86.0,22.0,0.0,portugal,cascais
6,3,23,16.2,18.0,17.1,86.8,21.9,0.0,portugal,cascais
7,1,0,16.5,18.1,17.3,89.3,19.3,0.0,portugal,cascais
7,1,1,16.5,17.7,17.1,89.0,19.8,0.0,portugal,cascais
7,1,2,16.3,17.6,17.0,90.0,19.1,0.0,portugal,cascais
7,1,3,16.1,17.6,16.8,91.0,18.0,0.05,portugal,cascais
7,1,4,16.1,17.6,16.9,91.3,18.8,0.05,portugal,cascais
7,1,5,16.1,17.3,16.6,91.3,17.9,0.03,portugal,cascais
7,1,6,17.0,18.5,17.5,85.8,16.9,0.02,portugal,cascais
7,1,7,17.8,19.0,18.3,81.8,18.3,0.0,portugal,cascais
7,1,8,18.5,21.0,20.0,75.0,18.0,0.08,portugal,cascais
7,1,9,19.0,23.0,21.0,69.8,18.4,0.05,portugal,cascais
7,1,10,20.0,24.5,22.5,65.0,17.5,0.05,portugal,cascais
7,1,11,20.0,25.5,23.0,62.3,19.5,0.0,portugal,cascais
7,1,12,21.0,26.5,24.1,60.8,21.5,0.0,portugal,cascais
7,1,13,21.9,27.0,24.3,58.0,23.5,0.0,portugal,cascais
7,1,14,22.0,28.0,24.5,57.0,23.3,0.03,portugal,cascais
7,1,15,21.1,27.5,24.5,58.0,23.6,0.03,portugal,cascais
7,1,16,21.0,27.0,24.3,57.8,25.9,0.03,portugal,cascais
7,1,17,21.0,25.0,23.0,62.0,26.5,0.0,portugal,cascais
7,1,18,19.9,24.0,21.8,65.8,25.0,0.0,portugal,cascais
7,1,19,19.0,22.0,20.1,70.8,26.3,0.0,portugal,cascais
7,1,20,18.0,20.0,19.0,76.8,24.8,0.0,portugal,cascais
7,1,21,17.1,19.0,18.0,86.0,25.3,0.03,portugal,cascais
7,1,22,17.0,18.6,17.9,87.0,23.7,0.03,portugal,cascais
7,1,23,17.0,18.3,17.6,88.0,22.7,0.03,portugal,cascais
7,2,0,17.1,19.0,18.1,87.0,17.6,0.0,portugal,cascais
7,2,1,17.0,18.8,17.8,87.0,18.9,0.0,portugal,cascais
7,2,2,16.9,18.4,17.6,86.5,18.4,0.0,portugal,cascais
7,2,3,16.7,18.1,17.4,88.0,16.9,0.0,portugal,cascais
7,2,4,16.8,18.0,17.3,87.5,17.1,0.0,portugal,cascais
7,2,5,16.6,17.9,17.2,89.0,16.9,0.0,portugal,cascais
7,2,6,17.0,19.5,18.5,82.8,16.3,0.0,portugal,cascais
7,2,7,18.0,21.5,20.0,76.0,16.5,0.0,portugal,cascais
7,2,8,19.0,23.0,21.3,71.0,18.5,0.0,portugal,cascais
7,2,9,20.0,25.0,22.4,65.8,17.6,0.0,portugal,cascais
7,2,10,20.6,26.0,23.3,61.8,18.6,0.0,portugal,cascais
7,2,11,22.0,27.0,24.5,60.3,19.5,0.03,portugal,cascais
7,2,12,22.1,28.5,25.3,56.5,21.0,0.01,portugal,cascais
7,2,13,22.2,29.0,25.5,55.8,22.5,0.0,portugal,cascais
7,2,14,22.8,29.0,25.8,53.5,23.3,0.0,portugal,cascais
7,2,15,22.0,28.4,25.3,55.8,25.5,0.0,portugal,cascais
7,2,16,22.0,29.0,25.5,57.3,25.4,0.0,portugal,cascais
7,2,17,21.8,27.3,24.5,59.3,27.4,0.0,portugal,cascais
7,2,18,20.0,25.0,22.7,66.8,25.9,0.0,portugal,cascais
7,2,19,19.6,24.0,22.0,69.8,23.5,0.0,portugal,cascais
7,2,20,18.2,22.8,21.0,73.3,23.8,0.0,portugal,cascais
7,2,21,17.6,20.3,18.9,82.3,21.9,0.0,portugal,cascais
7,2,22,17.4,20.1,18.7,85.3,21.0,0.0,portugal,cascais
7,2,23,17.3,19.3,18.2,86.3,20.0,0.0,portugal,cascais
7,3,0,17.0,18.5,17.9,89.5,20.4,0.01,portugal,cascais
7,3,1,16.8,18.5,17.7,90.0,19.3,0.0,portugal,cascais
7,3,2,16.7,18.3,17.6,91.0,18.7,0.0,portugal,cascais
7,3,3,16.6,18.1,17.5,91.5,18.2,0.0,portugal,cascais
7,3,4,16.5,18.0,17.3,92.0,18.1,0.0,portugal,cascais
7,3,5,16.5,18.0,17.2,91.5,17.6,0.0,portugal,cascais
7,3,6,17.0,19.0,18.0,88.5,13.3,0.01,portugal,cascais
7,3,7,18.0,20.0,19.0,83.0,16.0,0.0,portugal,cascais
7,3,8,19.0,21.0,20.5,76.0,18.5,0.02,portugal,cascais
7,3,9,20.0,23.0,21.5,69.5,21.5,0.0,portugal,cascais
7,3,10,21.0,25.0,23.0,65.0,21.0,0.02,portugal,cascais
7,3,11,22.0,26.0,24.0,61.5,21.3,0.02,portugal,cascais
7,3,12,22.2,27.0,24.6,58.5,25.0,0.0,portugal,cascais
7,3,13,23.0,27.0,24.7,55.5,23.6,0.0,portugal,cascais
7,3,14,23.0,27.0,25.0,52.0,26.0,0.0,portugal,cascais
7,3,15,22.3,28.0,25.0,55.5,29.0,0.0,portugal,cascais
7,3,16,22.0,27.0,24.5,60.5,29.5,0.02,portugal,cascais
7,3,17,21.8,26.0,23.6,61.5,30.6,0.02,portugal,cascais
7,3,18,20.6,23.0,22.0,68.5,30.5,0.02,portugal,cascais
7,3,19,19.1,21.2,20.4,73.0,28.1,0.0,portugal,cascais
7,3,20,18.4,21.0,19.6,78.5,26.3,0.0,portugal,cascais
7,3,21,17.4,19.6,18.5,85.5,24.0,0.0,portugal,cascais
7,3,22,17.3,19.0,18.2,87.0,23.0,0.0,portugal,cascais
7,3,23,17.1,18.7,18.0,89.5,19.8,0.0,portugal,cascais
8,1,0,17.2,19.5,18.4,89.8,19.9,0.03,portugal,cascais
8,1,1,17.1,19.1,18.1,90.3,20.0,0.03,portugal,cascais
8,1,2,16.9,19.1,18.0,91.3,19.3,0.0,portugal,cascais
8,1,3,16.6,18.8,17.9,91.8,19.5,0.0,portugal,cascais
8,1,4,16.5,18.8,17.8,92.3,19.0,0.03,portugal,cascais
8,1,5,16.5,18.8,17.7,93.3,18.4,0.0,portugal,cascais
8,1,6,17.1,19.0,18.1,88.5,14.9,0.0,portugal,cascais
8,1,7,18.0,20.0,19.3,83.0,17.1,0.0,portugal,cascais
8,1,8,19.0,22.0,20.5,77.0,19.0,0.0,portugal,cascais
8,1,9,20.2,24.0,22.1,70.3,19.3,0.0,portugal,cascais
8,1,10,21.5,25.5,23.3,62.8,20.0,0.0,portugal,cascais
8,1,11,22.0,26.5,24.5,59.5,19.1,0.0,portugal,cascais
8,1,12,22.4,27.5,25.0,58.0,21.5,0.01,portugal,cascais
8,1,13,23.0,29.0,25.9,55.8,22.0,0.0,portugal,cascais
8,1,14,23.5,28.5,26.0,55.8,25.8,0.0,portugal,cascais
8,1,15,23.0,27.5,25.3,58.3,27.1,0.0,portugal,cascais
8,1,16,22.0,26.0,24.5,60.5,26.1,0.0,portugal,cascais
8,1,17,22.0,26.0,23.8,61.3,25.9,0.0,portugal,cascais
8,1,18,21.0,24.0,22.3,66.5,26.5,0.0,portugal,cascais
8,1,19,19.5,22.0,20.7,74.0,24.1,0.0,portugal,cascais
8,1,20,19.0,21.5,20.0,78.0,25.0,0.0,portugal,cascais
8,1,21,17.6,20.0,18.9,85.8,24.1,0.0,portugal,cascais
8,1,22,17.4,20.0,18.6,88.5,22.0,0.0,portugal,cascais
8,1,23,17.5,19.3,18.3,90.0,20.9,0.0,portugal,cascais
8,2,0,17.1,19.1,18.3,88.3,20.2,0.01,portugal,cascais
8,2,1,17.0,19.0,18.0,89.3,20.0,0.0,portugal,cascais
8,2,2,16.8,18.7,17.8,90.0,19.2,0.0,portugal,cascais
8,2,3,16.5,18.6,17.6,90.3,19.4,0.0,portugal,cascais
8,2,4,16.4,18.6,17.6,90.0,18.3,0.0,portugal,cascais
8,2,5,16.4,18.6,17.6,90.8,17.5,0.0,portugal,cascais
8,2,6,16.9,20.0,18.2,87.3,19.5,0.02,portugal,cascais
8,2,7,17.8,20.5,19.1,83.0,18.0,0.0,portugal,cascais
8,2,8,19.0,21.5,20.1,76.0,19.8,0.0,portugal,cascais
8,2,9,20.0,24.0,21.8,67.8,20.3,0.0,portugal,cascais
8,2,10,21.0,25.0,23.0,63.0,21.6,0.0,portugal,cascais
8,2,11,22.6,26.0,24.3,58.0,22.9,0.0,portugal,cascais
8,2,12,23.0,28.0,25.2,55.8,24.2,0.01,portugal,cascais
8,2,13,23.2,28.0,25.5,54.8,26.0,0.0,portugal,cascais
8,2,14,23.0,28.0,25.5,53.5,26.9,0.0,portugal,cascais
8,2,15,23.0,27.5,25.2,56.5,28.6,0.0,portugal,cascais
8,2,16,23.0,26.0,24.3,56.8,27.9,0.0,portugal,cascais
8,2,17,21.6,25.0,23.4,58.5,28.0,0.0,portugal,cascais
8,2,18,20.5,23.5,21.9,66.3,27.9,0.0,portugal,cascais
8,2,19,19.0,21.6,20.5,74.0,27.5,0.0,portugal,cascais
8,2,20,19.0,21.0,20.0,78.3,26.0,0.0,portugal,cascais
8,2,21,17.7,20.2,19.0,84.0,23.6,0.0,portugal,cascais
8,2,22,17.3,19.6,18.6,86.3,23.0,0.0,portugal,cascais
8,2,23,17.1,19.4,18.5,86.8,21.5,0.0,portugal,cascais
8,3,0,17.0,18.5,17.7,87.5,18.6,0.0,portugal,cascais
8,3,1,16.8,18.0,17.5,91.0,18.6,0.0,portugal,cascais
8,3,2,16.6,17.9,17.4,91.5,17.5,0.0,portugal,cascais
8,3,3,16.3,17.8,17.2,92.5,16.5,0.0,portugal,cascais
8,3,4,16.1,17.7,17.0,92.5,16.7,0.0,portugal,cascais
8,3,5,16.1,17.8,17.0,92.0,16.2,0.0,portugal,cascais
8,3,6,15.8,19.0,17.4,88.5,18.0,0.0,portugal,cascais
8,3,7,16.5,19.0,18.2,85.5,14.7,0.0,portugal,cascais
8,3,8,18.1,21.0,20.0,79.0,17.5,0.03,portugal,cascais
8,3,9,19.0,24.0,21.5,74.0,20.2,0.03,portugal,cascais
8,3,10,21.0,24.0,22.5,65.5,20.6,0.03,portugal,cascais
8,3,11,22.0,27.0,24.0,60.0,20.5,0.03,portugal,cascais
8,3,12,22.9,30.0,26.0,56.0,21.5,0.02,portugal,cascais
8,3,13,23.0,28.8,25.7,57.0,25.0,0.0,portugal,cascais
8,3,14,23.0,28.0,25.2,54.5,24.9,0.03,portugal,cascais
8,3,15,22.5,27.0,25.1,58.0,25.7,0.0,portugal,cascais
8,3,16,22.0,27.0,24.5,57.0,25.9,0.0,portugal,cascais
8,3,17,21.4,25.0,23.2,61.5,26.9,0.0,portugal,cascais
8,3,18,20.5,23.0,21.6,70.5,26.0,0.0,portugal,cascais
8,3,19,19.0,21.0,20.0,73.5,24.1,0.0,portugal,cascais
8,3,20,18.2,20.4,19.3,78.5,23.9,0.0,portugal,cascais
8,3,21,17.7,19.3,18.3,85.5,22.0,0.0,portugal,cascais
8,3,22,17.6,19.0,18.3,85.5,20.6,0.0,portugal,cascais
8,3,23,17.4,18.5,18.0,88.0,19.5,0.0,portugal,cascais
9,1,0,16.8,19.1,18.0,86.0,12.1,0.05,portugal,cascais
9,1,1,16.5,18.5,17.7,88.3,11.8,0.05,portugal,cascais
9,1,2,16.2,18.4,17.5,89.8,12.0,0.1,portugal,cascais
9,1,3,16.2,18.2,17.2,90.3,11.9,0.03,portugal,cascais
9,1,4,15.8,18.3,17.0,89.5,11.7,0.1,portugal,cascais
9,1,5,15.8,18.1,16.9,90.3,10.6,0.13,portugal,cascais
9,1,6,16.0,20.0,17.8,85.3,10.5,0.09,portugal,cascais
9,1,7,16.0,20.0,18.0,84.0,11.3,0.08,portugal,cascais
9,1,8,18.0,21.9,20.0,75.5,16.0,0.1,portugal,cascais
9,1,9,19.2,24.0,21.7,68.8,16.9,0.15,portugal,cascais
9,1,10,21.0,26.5,23.5,61.5,17.1,0.13,portugal,cascais
9,1,11,21.5,27.5,24.8,60.8,16.7,0.13,portugal,cascais
9,1,12,22.9,28.4,25.4,58.8,17.3,0.09,portugal,cascais
9,1,13,22.5,28.0,25.0,55.3,17.6,0.14,portugal,cascais
9,1,14,22.3,28.3,25.3,56.5,20.4,0.08,portugal,cascais
9,1,15,22.0,28.0,25.3,55.8,21.1,0.15,portugal,cascais
9,1,16,21.8,28.0,24.8,57.0,20.5,0.13,portugal,cascais
9,1,17,21.0,26.0,23.5,61.3,18.4,0.08,portugal,cascais
9,1,18,20.0,25.3,22.5,65.0,18.6,0.02,portugal,cascais
9,1,19,18.9,22.7,20.9,71.3,16.7,0.05,portugal,cascais
9,1,20,18.1,21.1,19.8,75.8,16.3,0.03,portugal,cascais
9,1,21,17.6,19.9,18.5,84.0,13.9,0.05,portugal,cascais
9,1,22,17.2,19.7,18.3,87.0,12.9,0.08,portugal,cascais
9,1,23,17.0,19.0,17.9,87.8,12.4,0.08,portugal,cascais
9,2,0,16.9,19.2,18.2,83.8,13.0,0.09,portugal,cascais
9,2,1,16.8,19.1,17.9,84.5,13.2,0.2,portugal,cascais
9,2,2,16.7,19.0,17.9,85.5,13.2,0.15,portugal,cascais
9,2,3,16.3,18.9,17.7,85.8,13.2,0.15,portugal,cascais
9,2,4,16.3,19.0,17.7,86.8,13.3,0.2,portugal,cascais
9,2,5,16.3,18.9,17.8,86.5,13.2,0.2,portugal,cascais
9,2,6,16.0,19.5,17.8,84.3,9.5,0.14,portugal,cascais
9,2,7,16.4,20.0,18.4,80.8,11.3,0.15,portugal,cascais
9,2,8,18.0,21.5,19.6,78.5,10.3,0.15,portugal,cascais
9,2,9,19.9,22.4,21.2,71.8,13.7,0.13,portugal,cascais
9,2,10,21.0,24.6,22.6,66.5,14.6,0.13,portugal,cascais
9,2,11,22.5,25.7,23.9,63.3,15.8,0.18,portugal,cascais
9,2,12,22.5,26.9,24.7,61.8,18.0,0.14,portugal,cascais
9,2,13,23.0,28.0,25.2,60.5,19.5,0.18,portugal,cascais
9,2,14,22.0,27.5,25.0,60.0,19.5,0.13,portugal,cascais
9,2,15,22.5,26.7,24.8,59.3,18.8,0.08,portugal,cascais
9,2,16,22.0,26.5,24.0,61.3,18.0,0.13,portugal,cascais
9,2,17,21.2,24.7,23.0,65.5,18.5,0.05,portugal,cascais
9,2,18,20.0,22.3,21.5,73.3,17.6,0.03,portugal,cascais
9,2,19,19.2,21.2,20.4,78.5,16.5,0.05,portugal,cascais
9,2,20,19.0,20.7,20.0,80.3,15.0,0.05,portugal,cascais
9,2,21,18.0,20.0,19.0,83.5,14.2,0.08,portugal,cascais
9,2,22,17.6,19.8,18.7,85.5,14.9,0.05,portugal,cascais
9,2,23,17.3,19.6,18.5,84.3,14.2,0.08,portugal,cascais
9,3,0,16.0,18.3,17.2,87.0,15.5,0.03,portugal,cascais
9,3,1,16.0,18.2,17.2,87.5,14.1,0.03,portugal,cascais
9,3,2,15.8,18.1,17.0,87.5,14.9,0.08,portugal,cascais
9,3,3,15.6,18.1,16.8,87.3,15.4,0.05,portugal,cascais
9,3,4,15.6,18.0,16.9,87.3,15.4,0.08,portugal,cascais
9,3,5,15.5,18.0,16.9,87.3,14.2,0.05,portugal,cascais
9,3,6,15.0,18.0,16.8,86.8,12.6,0.08,portugal,cascais
9,3,7,15.8,18.5,17.2,85.5,13.3,0.08,portugal,cascais
9,3,8,17.3,20.0,18.9,79.5,14.9,0.05,portugal,cascais
9,3,9,19.0,22.5,20.6,73.3,15.4,0.05,portugal,cascais
9,3,10,20.0,24.0,22.3,64.3,16.6,0.1,portugal,cascais
9,3,11,21.0,25.0,23.0,58.5,17.6,0.13,portugal,cascais
9,3,12,21.2,26.0,23.7,56.0,19.5,0.06,portugal,cascais
9,3,13,21.2,26.5,24.0,56.3,19.0,0.08,portugal,cascais
9,3,14,21.3,27.0,24.3,54.5,20.5,0.1,portugal,cascais
9,3,15,21.0,26.0,23.5,53.3,23.0,0.08,portugal,cascais
9,3,16,21.0,25.0,23.2,57.0,25.9,0.05,portugal,cascais
9,3,17,19.9,24.0,22.0,62.5,21.9,0.03,portugal,cascais
9,3,18,18.5,22.5,20.5,69.0,20.4,0.04,portugal,cascais
9,3,19,17.5,21.0,19.5,73.0,17.0,0.03,portugal,cascais
9,3,20,17.0,20.0,18.8,75.8,19.2,0.05,portugal,cascais
9,3,21,16.6,19.1,17.8,86.0,18.5,0.03,portugal,cascais
9,3,22,16.4,19.0,17.5,86.3,17.6,0.03,portugal,cascais
9,3,23,16.1,18.6,17.4,86.8,16.2,0.03,portugal,cascais
10,1,0,14.6,19.2,16.7,84.0,13.8,0.03,portugal,cascais
10,1,1,14.7,18.9,16.9,81.5,13.4,0.05,portugal,cascais
10,1,2,14.5,18.7,16.7,82.5,13.0,0.05,portugal,cascais
10,1,3,14.4,18.6,16.5,84.3,12.7,0.08,portugal,cascais
10,1,4,15.0,18.4,16.7,83.5,12.6,0.08,portugal,cascais
10,1,5,15.0,18.3,16.5,83.8,12.1,0.08,portugal,cascais
10,1,6,14.6,19.0,16.8,81.8,11.0,0.05,portugal,cascais
10,1,7,15.0,19.0,17.3,80.5,10.8,0.08,portugal,cascais
10,1,8,17.0,21.0,18.6,70.5,10.8,0.05,portugal,cascais
10,1,9,18.9,22.4,20.5,65.8,12.8,0.08,portugal,cascais
10,1,10,20.0,24.0,21.8,60.8,14.9,0.05,portugal,cascais
10,1,11,20.6,25.0,23.0,56.5,15.6,0.08,portugal,cascais
10,1,12,21.1,26.0,23.6,54.3,16.0,0.11,portugal,cascais
10,1,13,21.3,26.5,24.3,49.5,16.3,0.1,portugal,cascais
10,1,14,21.0,26.6,24.0,51.8,18.2,0.05,portugal,cascais
10,1,15,21.0,27.0,24.2,52.3,18.0,0.1,portugal,cascais
10,1,16,20.6,26.0,23.5,54.0,18.6,0.05,portugal,cascais
10,1,17,20.0,24.5,22.5,59.0,17.1,0.0,portugal,cascais
10,1,18,18.0,22.1,20.4,66.3,17.1,0.0,portugal,cascais
10,1,19,18.0,21.0,19.4,70.3,16.5,0.05,portugal,cascais
10,1,20,17.4,21.0,19.1,72.0,16.3,0.0,portugal,cascais
10,1,21,15.6,19.7,17.9,81.8,16.7,0.03,portugal,cascais
10,1,22,15.5,19.5,17.5,83.0,15.7,0.05,portugal,cascais
10,1,23,15.2,19.4,17.3,84.5,14.7,0.05,portugal,cascais
10,2,0,14.5,18.8,16.4,89.0,14.7,0.13,portugal,cascais
10,2,1,14.2,18.9,16.6,89.3,14.1,0.2,portugal,cascais
10,2,2,14.1,18.9,16.4,89.0,13.7,0.15,portugal,cascais
10,2,3,14.9,18.7,16.8,89.0,13.6,0.18,portugal,cascais
10,2,4,15.0,18.2,16.9,86.8,14.4,0.15,portugal,cascais
10,2,5,14.9,18.2,16.6,88.0,13.4,0.18,portugal,cascais
10,2,6,14.5,18.0,16.3,91.0,12.9,0.14,portugal,cascais
10,2,7,15.0,19.0,16.5,90.0,12.9,0.18,portugal,cascais
10,2,8,15.9,20.0,17.5,87.0,13.4,0.2,portugal,cascais
10,2,9,16.1,21.0,18.8,80.5,13.1,0.2,portugal,cascais
10,2,10,17.8,22.0,19.4,73.3,16.1,0.2,portugal,cascais
10,2,11,18.0,22.0,20.0,68.5,17.1,0.25,portugal,cascais
10,2,12,18.6,22.1,20.4,67.3,18.5,0.23,portugal,cascais
10,2,13,19.0,22.0,20.8,65.8,18.5,0.18,portugal,cascais
10,2,14,19.0,23.0,21.0,65.5,19.1,0.25,portugal,cascais
10,2,15,18.8,22.8,20.8,68.8,18.5,0.23,portugal,cascais
10,2,16,18.0,22.5,20.3,71.8,18.1,0.15,portugal,cascais
10,2,17,17.3,21.0,19.2,73.8,16.6,0.15,portugal,cascais
10,2,18,16.9,20.0,18.2,79.3,14.5,0.13,portugal,cascais
10,2,19,16.0,20.0,17.5,84.0,14.0,0.18,portugal,cascais
10,2,20,15.4,20.0,17.2,83.5,13.5,0.15,portugal,cascais
10,2,21,15.5,18.2,16.8,87.5,14.2,0.15,portugal,cascais
10,2,22,15.3,18.4,16.5,88.3,15.0,0.15,portugal,cascais
10,2,23,15.1,18.6,16.5,88.5,14.5,0.23,portugal,cascais
10,3,0,12.4,17.8,15.0,86.5,14.3,0.13,portugal,cascais
10,3,1,12.4,17.7,15.0,86.5,13.4,0.16,portugal,cascais
10,3,2,12.6,17.7,15.1,86.0,13.8,0.14,portugal,cascais
10,3,3,12.8,17.8,15.3,85.0,13.2,0.16,portugal,cascais
10,3,4,12.8,17.7,15.3,86.0,14.1,0.18,portugal,cascais
10,3,5,12.4,17.6,15.3,86.0,14.7,0.23,portugal,cascais
10,3,6,11.7,18.0,15.2,85.5,14.3,0.21,portugal,cascais
10,3,7,13.0,18.0,15.4,88.0,12.3,0.32,portugal,cascais
10,3,8,14.0,18.1,16.0,85.0,11.3,0.25,portugal,cascais
10,3,9,15.9,19.0,17.3,81.5,14.6,0.3,portugal,cascais
10,3,10,16.0,20.0,18.5,73.5,15.0,0.23,portugal,cascais
10,3,11,17.0,21.0,19.0,69.5,16.0,0.2,portugal,cascais
10,3,12,18.0,21.0,19.1,70.0,16.4,0.18,portugal,cascais
10,3,13,18.0,21.0,19.5,70.0,16.0,0.25,portugal,cascais
10,3,14,18.0,21.0,19.5,71.5,17.5,0.32,portugal,cascais
10,3,15,18.0,21.0,20.0,68.5,16.5,0.23,portugal,cascais
10,3,16,18.0,20.3,19.0,69.5,16.8,0.23,portugal,cascais
10,3,17,17.0,20.0,18.5,75.0,14.5,0.18,portugal,cascais
10,3,18,16.0,19.0,17.5,79.0,16.5,0.12,portugal,cascais
10,3,19,15.0,18.5,17.0,81.0,15.5,0.14,portugal,cascais
10,3,20,15.0,18.3,16.6,83.0,14.8,0.14,portugal,cascais
10,3,21,13.5,18.1,15.9,85.5,14.4,0.2,portugal,cascais
10,3,22,13.4,17.9,15.7,86.0,13.0,0.16,portugal,cascais
10,3,23,12.9,17.8,15.3,86.5,13.9,0.14,portugal,cascais
11,1,0,12.1,16.7,14.5,85.5,15.2,0.17,portugal,cascais
11,1,1,12.3,16.4,14.3,83.3,15.5,0.13,portugal,cascais
11,1,2,12.6,16.5,14.3,83.5,16.3,0.1,portugal,cascais
11,1,3,12.5,16.5,14.3,83.5,14.9,0.13,portugal,cascais
11,1,4,12.4,16.5,14.4,83.3,14.9,0.08,portugal,cascais
11,1,5,12.4,16.5,14.3,84.3,15.7,0.08,portugal,cascais
11,1,6,12.3,16.6,14.3,86.3,14.7,0.14,portugal,cascais
11,1,7,11.5,16.6,13.7,85.8,12.3,0.13,portugal,cascais
11,1,8,12.5,16.5,14.9,88.0,12.3,0.15,portugal,cascais
11,1,9,14.0,17.3,15.8,83.8,12.3,0.13,portugal,cascais
11,1,10,16.0,18.0,17.0,76.3,14.8,0.15,portugal,cascais
11,1,11,16.0,19.0,17.5,74.0,17.6,0.18,portugal,cascais
11,1,12,16.4,19.0,17.7,72.5,18.0,0.15,portugal,cascais
11,1,13,16.5,19.0,17.6,71.5,17.3,0.2,portugal,cascais
11,1,14,16.1,19.5,17.6,72.8,18.5,0.18,portugal,cascais
11,1,15,16.1,20.0,18.0,72.5,18.1,0.18,portugal,cascais
11,1,16,16.0,19.0,17.5,73.3,16.5,0.18,portugal,cascais
11,1,17,14.5,18.0,16.3,77.3,14.4,0.2,portugal,cascais
11,1,18,14.0,17.0,15.5,82.8,12.6,0.11,portugal,cascais
